	AreaShape_Center_X	AreaShape_Center_Y	ImageNumber	Intensity_MaxIntensityEdge_Costum	Intensity_UpperQuartileIntensity_Costum	AreaShape_Center_X_Orig	AreaShape_Center_Y_Orig	AreaShape_Center_Y_NoLocalAdjustment	AreaShape_Center_X_NoLocalAdjustment
1778537	0.38378	0.30695	1.00000	1.00000	0.99993	13942.00000	8531.00000	0.30695	0.38378	
1778538	0.38434	0.30696	1.00000	0.99758	0.98104	13949.00000	8531.00000	0.30696	0.38434	
1778539	0.38592	0.30710	1.00000	0.44722	0.44722	13969.00000	8532.00000	0.30710	0.38592	
1778540	0.38600	0.30711	1.00000	0.48740	0.48281	13970.00000	8532.00000	0.30711	0.38600	
1778541	0.39060	0.30713	1.00000	0.99817	0.98320	14028.00000	8531.00000	0.30713	0.39060	
1778542	0.39258	0.30718	1.00000	0.98628	0.95663	14053.00000	8531.00000	0.30718	0.39258	
1778543	0.39567	0.30726	1.00000	0.38705	0.37773	14092.00000	8531.00000	0.30726	0.39567	
1778544	0.39757	0.30731	1.00000	0.38490	0.36826	14116.00000	8531.00000	0.30731	0.39757	
1778545	0.40557	0.30752	1.00000	0.49342	0.49342	14217.00000	8531.00000	0.30752	0.40557	
1778546	0.40771	0.30758	1.00000	0.80753	0.68250	14244.00000	8531.00000	0.30758	0.40771	
1778547	0.40834	0.30759	1.00000	0.46539	0.46539	14252.00000	8531.00000	0.30759	0.40834	
1778548	0.40882	0.30760	1.00000	0.45394	0.39937	14258.00000	8531.00000	0.30760	0.40882	
1778549	0.40898	0.30761	1.00000	0.52082	0.52082	14260.00000	8531.00000	0.30761	0.40898	
1778550	0.41016	0.30774	1.00000	0.94715	0.94715	14275.00000	8532.00000	0.30774	0.41016	
1778551	0.41175	0.30768	1.00000	1.00000	0.99353	14295.00000	8531.00000	0.30768	0.41175	
1778552	0.41856	0.30796	1.00000	0.43361	0.35793	14381.00000	8532.00000	0.30796	0.41856	
1778553	0.42292	0.30798	1.00000	0.29890	0.29890	14436.00000	8531.00000	0.30798	0.42292	
1778554	0.42514	0.30803	1.00000	0.34907	0.32342	14464.00000	8531.00000	0.30803	0.42514	
1778555	0.42966	0.30815	1.00000	0.48078	0.48078	14521.00000	8531.00000	0.30815	0.42966	
1778556	0.43013	0.30816	1.00000	0.47399	0.44598	14527.00000	8531.00000	0.30816	0.43013	
1778557	0.43061	0.30828	1.00000	0.99130	0.90623	14533.00000	8532.00000	0.30828	0.43061	
1778558	0.43346	0.30825	1.00000	0.99458	0.92741	14569.00000	8531.00000	0.30825	0.43346	
1778559	0.43719	0.30825	1.00000	0.49375	0.49635	14616.00000	8530.00000	0.30825	0.43719	
1778560	0.43830	0.30838	1.00000	0.30484	0.30484	14630.00000	8531.00000	0.30838	0.43830	
1778959	0.37078	0.30671	1.00000	0.40122	0.33591	13778.00000	8532.00000	0.30671	0.37078	
1778960	0.37134	0.30672	1.00000	0.51056	0.46349	13785.00000	8532.00000	0.30672	0.37134	
1778961	0.37404	0.30659	1.00000	0.65023	0.55289	13819.00000	8530.00000	0.30659	0.37404	
1778962	0.37744	0.30698	1.00000	0.52257	0.45693	13862.00000	8533.00000	0.30698	0.37744	
1778963	0.37776	0.30699	1.00000	0.53162	0.52367	13866.00000	8533.00000	0.30699	0.37776	
1778964	0.37847	0.30691	1.00000	0.30832	0.30832	13875.00000	8532.00000	0.30691	0.37847	
1778965	0.38212	0.30700	1.00000	0.41544	0.39804	13921.00000	8532.00000	0.30700	0.38212	
1778966	0.38306	0.30723	1.00000	0.99489	0.97572	13933.00000	8534.00000	0.30723	0.38306	
1778967	0.38425	0.30706	1.00000	1.00000	1.00000	13948.00000	8532.00000	0.30706	0.38425	
1778968	0.39028	0.30712	1.00000	0.99812	0.99605	14024.00000	8531.00000	0.30712	0.39028	
1778969	0.39091	0.30724	1.00000	0.99052	0.95950	14032.00000	8532.00000	0.30724	0.39091	
1778970	0.39154	0.30725	1.00000	0.74799	0.74799	14040.00000	8532.00000	0.30725	0.39154	
1778971	0.39297	0.30729	1.00000	0.99335	0.95430	14058.00000	8532.00000	0.30729	0.39297	
1778972	0.39891	0.30745	1.00000	0.28836	0.28836	14133.00000	8532.00000	0.30745	0.39891	
1778973	0.40945	0.30762	1.00000	0.98294	0.92129	14266.00000	8531.00000	0.30762	0.40945	
1778974	0.40969	0.30763	1.00000	0.94370	0.82686	14269.00000	8531.00000	0.30763	0.40969	
1778975	0.41040	0.30785	1.00000	0.96380	0.93081	14278.00000	8533.00000	0.30785	0.41040	
1778976	0.41072	0.30776	1.00000	0.94803	0.81609	14282.00000	8532.00000	0.30776	0.41072	
1778977	0.41682	0.30792	1.00000	0.34372	0.34372	14359.00000	8532.00000	0.30792	0.41682	
1778978	0.41730	0.30793	1.00000	0.54200	0.49051	14365.00000	8532.00000	0.30793	0.41730	
1778979	0.42403	0.30811	1.00000	0.38028	0.38028	14450.00000	8532.00000	0.30811	0.42403	
1778980	0.42443	0.30812	1.00000	0.58632	0.52305	14455.00000	8532.00000	0.30812	0.42443	
1778981	0.43275	0.30834	1.00000	0.98406	0.96811	14560.00000	8532.00000	0.30834	0.43275	
1778982	0.43314	0.30824	1.00000	0.99711	0.99384	14565.00000	8531.00000	0.30824	0.43314	
1778983	0.43758	0.30846	1.00000	0.31094	0.31094	14621.00000	8532.00000	0.30846	0.43758	
1779436	0.36904	0.30656	1.00000	0.99217	0.96847	13756.00000	8531.00000	0.30656	0.36904	
1779437	0.36991	0.30679	1.00000	0.43422	0.43422	13767.00000	8533.00000	0.30679	0.36991	
1779438	0.37007	0.30689	1.00000	0.42092	0.38878	13769.00000	8534.00000	0.30689	0.37007	
1779439	0.37926	0.30713	1.00000	0.36583	0.33784	13885.00000	8534.00000	0.30713	0.37926	
1779440	0.38180	0.30700	1.00000	0.36670	0.35305	13917.00000	8532.00000	0.30700	0.38180	
1779441	0.38346	0.30704	1.00000	0.96783	0.96783	13938.00000	8532.00000	0.30704	0.38346	
1779442	0.38473	0.30697	1.00000	0.99934	0.96898	13954.00000	8531.00000	0.30697	0.38473	
1779443	0.39043	0.30743	1.00000	0.99729	0.98974	14026.00000	8534.00000	0.30743	0.39043	
1779444	0.39321	0.30730	1.00000	0.46636	0.44733	14061.00000	8532.00000	0.30730	0.39321	
1779445	0.39400	0.30742	1.00000	0.33280	0.33280	14071.00000	8533.00000	0.30742	0.39400	
1779446	0.39590	0.30737	1.00000	0.37944	0.37944	14095.00000	8532.00000	0.30737	0.39590	
1779447	0.39741	0.30741	1.00000	0.43984	0.43984	14114.00000	8532.00000	0.30741	0.39741	
1779448	0.40470	0.30760	1.00000	0.61317	0.49132	14206.00000	8532.00000	0.30760	0.40470	
1779449	0.40493	0.30771	1.00000	0.36907	0.36907	14209.00000	8533.00000	0.30771	0.40493	
1779450	0.40802	0.30789	1.00000	0.79997	0.76779	14248.00000	8534.00000	0.30789	0.40802	
1779451	0.40858	0.30770	1.00000	0.34980	0.33603	14255.00000	8532.00000	0.30770	0.40858	
1779452	0.41008	0.30784	1.00000	0.29391	0.29391	14274.00000	8533.00000	0.30784	0.41008	
1779453	0.41246	0.30780	1.00000	0.47004	0.39109	14304.00000	8532.00000	0.30780	0.41246	
1779454	0.41840	0.30816	1.00000	0.43999	0.42045	14379.00000	8534.00000	0.30816	0.41840	
1779455	0.41888	0.30807	1.00000	0.54224	0.52318	14385.00000	8533.00000	0.30807	0.41888	
1779456	0.42253	0.30807	1.00000	0.37105	0.37105	14431.00000	8532.00000	0.30807	0.42253	
1779457	0.42276	0.30807	1.00000	0.55659	0.51480	14434.00000	8532.00000	0.30807	0.42276	
1779458	0.42466	0.30833	1.00000	0.65320	0.60445	14458.00000	8534.00000	0.30833	0.42466	
1779459	0.42926	0.30824	1.00000	0.60028	0.53428	14516.00000	8532.00000	0.30824	0.42926	
1779460	0.43021	0.30837	1.00000	0.41003	0.41003	14528.00000	8533.00000	0.30837	0.43021	
1779461	0.43124	0.30830	1.00000	0.53540	0.50904	14541.00000	8532.00000	0.30830	0.43124	
1779462	0.43179	0.30841	1.00000	0.61773	0.50544	14548.00000	8533.00000	0.30841	0.43179	
1779463	0.43203	0.30842	1.00000	0.43269	0.43269	14551.00000	8533.00000	0.30842	0.43203	
1779464	0.43370	0.30836	1.00000	0.55120	0.54248	14572.00000	8532.00000	0.30836	0.43370	
1779465	0.43695	0.30845	1.00000	0.51428	0.44937	14613.00000	8532.00000	0.30845	0.43695	
1779870	0.36975	0.30668	1.00000	0.51971	0.51418	13765.00000	8532.00000	0.30668	0.36975	
1779871	0.37062	0.30701	1.00000	0.44744	0.38370	13776.00000	8535.00000	0.30701	0.37062	
1779872	0.37134	0.30693	1.00000	0.39892	0.39892	13785.00000	8534.00000	0.30693	0.37134	
1779873	0.37364	0.30678	1.00000	0.39587	0.35814	13814.00000	8532.00000	0.30678	0.37364	
1779874	0.37538	0.30713	1.00000	0.39184	0.39184	13836.00000	8535.00000	0.30713	0.37538	
1779875	0.37672	0.30707	1.00000	0.56011	0.40185	13853.00000	8534.00000	0.30707	0.37672	
1779876	0.37942	0.30693	1.00000	0.34439	0.33263	13887.00000	8532.00000	0.30693	0.37942	
1779877	0.37966	0.30714	1.00000	0.36399	0.35318	13890.00000	8534.00000	0.30714	0.37966	
1779878	0.38196	0.30710	1.00000	0.40464	0.40464	13919.00000	8533.00000	0.30710	0.38196	
1779879	0.38386	0.30726	1.00000	0.99789	0.99789	13943.00000	8534.00000	0.30726	0.38386	
1779880	0.38441	0.30706	1.00000	1.00000	0.99658	13950.00000	8532.00000	0.30706	0.38441	
1779881	0.38544	0.30719	1.00000	0.40634	0.40634	13963.00000	8533.00000	0.30719	0.38544	
1779882	0.39138	0.30735	1.00000	0.99993	0.97451	14038.00000	8533.00000	0.30735	0.39138	
1779883	0.39186	0.30747	1.00000	0.41228	0.41228	14044.00000	8534.00000	0.30747	0.39186	
1779884	0.39233	0.30748	1.00000	0.94849	0.88461	14050.00000	8534.00000	0.30748	0.39233	
1779885	0.39250	0.30728	1.00000	0.98389	0.97899	14052.00000	8532.00000	0.30728	0.39250	
1779886	0.39273	0.30749	1.00000	0.98025	0.98013	14055.00000	8534.00000	0.30749	0.39273	
1779887	0.39344	0.30751	1.00000	0.46190	0.43534	14064.00000	8534.00000	0.30751	0.39344	
1779888	0.39479	0.30754	1.00000	0.37590	0.37590	14081.00000	8534.00000	0.30754	0.39479	
1779889	0.39574	0.30757	1.00000	0.37562	0.35017	14093.00000	8534.00000	0.30757	0.39574	
1779890	0.39772	0.30762	1.00000	0.36535	0.36297	14118.00000	8534.00000	0.30762	0.39772	
1779891	0.40953	0.30793	1.00000	0.96195	0.96713	14267.00000	8534.00000	0.30793	0.40953	
1779892	0.40984	0.30794	1.00000	0.91291	0.75572	14271.00000	8534.00000	0.30794	0.40984	
1779893	0.41167	0.30799	1.00000	0.99477	0.99156	14294.00000	8534.00000	0.30799	0.41167	
1779894	0.41198	0.30799	1.00000	0.99209	0.99047	14298.00000	8534.00000	0.30799	0.41198	
1779895	0.41262	0.30801	1.00000	0.30433	0.30433	14306.00000	8534.00000	0.30801	0.41262	
1779896	0.41690	0.30812	1.00000	0.60296	0.51319	14360.00000	8534.00000	0.30812	0.41690	
1779897	0.42221	0.30806	1.00000	0.73149	0.69985	14427.00000	8532.00000	0.30806	0.42221	
1779898	0.42300	0.30828	1.00000	0.28866	0.28866	14437.00000	8534.00000	0.30828	0.42300	
1779899	0.42656	0.30848	1.00000	0.43846	0.33757	14482.00000	8535.00000	0.30848	0.42656	
1779900	0.42728	0.30840	1.00000	0.33289	0.33148	14491.00000	8534.00000	0.30840	0.42728	
1779901	0.42886	0.30844	1.00000	0.60635	0.49146	14511.00000	8534.00000	0.30844	0.42886	
1779902	0.43037	0.30848	1.00000	0.46221	0.46221	14530.00000	8534.00000	0.30848	0.43037	
1779903	0.43211	0.30852	1.00000	0.46235	0.45858	14552.00000	8534.00000	0.30852	0.43211	
1779904	0.43298	0.30844	1.00000	1.00000	0.99785	14563.00000	8533.00000	0.30844	0.43298	
1779905	0.43346	0.30856	1.00000	1.00000	0.98902	14569.00000	8534.00000	0.30856	0.43346	
1780350	0.36888	0.30696	1.00000	1.00000	0.98859	13754.00000	8535.00000	0.30696	0.36888	
1780351	0.36943	0.30698	1.00000	0.97874	0.96604	13761.00000	8535.00000	0.30698	0.36943	
1780352	0.37022	0.30720	1.00000	0.39077	0.38383	13771.00000	8537.00000	0.30720	0.37022	
1780353	0.37102	0.30702	1.00000	0.32768	0.32265	13781.00000	8535.00000	0.30702	0.37102	
1780354	0.37656	0.30717	1.00000	0.31691	0.31691	13851.00000	8535.00000	0.30717	0.37656	
1780355	0.38108	0.30728	1.00000	0.55251	0.54190	13908.00000	8535.00000	0.30728	0.38108	
1780356	0.38179	0.30730	1.00000	0.40547	0.37336	13917.00000	8535.00000	0.30730	0.38179	
1780357	0.38338	0.30724	1.00000	0.98605	0.96232	13937.00000	8534.00000	0.30724	0.38338	
1780358	0.38370	0.30735	1.00000	0.99359	0.99223	13941.00000	8535.00000	0.30735	0.38370	
1780359	0.38401	0.30746	1.00000	1.00000	0.99844	13945.00000	8536.00000	0.30746	0.38401	
1780360	0.38449	0.30717	1.00000	0.99846	0.99677	13951.00000	8533.00000	0.30717	0.38449	
1780361	0.38488	0.30749	1.00000	0.99801	0.99496	13956.00000	8536.00000	0.30749	0.38488	
1780362	0.38520	0.30739	1.00000	0.99482	0.97375	13960.00000	8535.00000	0.30739	0.38520	
1780363	0.39169	0.30777	1.00000	0.45351	0.38762	14042.00000	8537.00000	0.30777	0.39169	
1780364	0.39447	0.30753	1.00000	0.53217	0.53217	14077.00000	8534.00000	0.30753	0.39447	
1780365	0.39590	0.30767	1.00000	0.32346	0.32346	14095.00000	8535.00000	0.30767	0.39590	
1780366	0.39740	0.30782	1.00000	0.43632	0.42457	14114.00000	8536.00000	0.30782	0.39740	
1780367	0.40905	0.30792	1.00000	0.99773	0.89558	14261.00000	8534.00000	0.30792	0.40905	
1780368	0.41230	0.30800	1.00000	1.00000	0.99299	14302.00000	8534.00000	0.30800	0.41230	
1780369	0.41674	0.30791	1.00000	0.40615	0.40503	14358.00000	8532.00000	0.30791	0.41674	
1780370	0.41721	0.30823	1.00000	0.62303	0.56271	14364.00000	8535.00000	0.30823	0.41721	
1780371	0.41745	0.30804	1.00000	0.43002	0.38673	14367.00000	8533.00000	0.30804	0.41745	
1780372	0.41769	0.30814	1.00000	0.37273	0.37273	14370.00000	8534.00000	0.30814	0.41769	
1780373	0.41871	0.30848	1.00000	0.40890	0.37143	14383.00000	8537.00000	0.30848	0.41871	
1780374	0.41935	0.30829	1.00000	0.41221	0.40852	14391.00000	8535.00000	0.30829	0.41935	
1780375	0.42094	0.30823	1.00000	0.57022	0.54417	14411.00000	8534.00000	0.30823	0.42094	
1780376	0.42236	0.30837	1.00000	0.75891	0.68311	14429.00000	8535.00000	0.30837	0.42236	
1780377	0.42252	0.30827	1.00000	0.40485	0.40485	14431.00000	8534.00000	0.30827	0.42252	
1780378	0.42609	0.30847	1.00000	0.29775	0.29775	14476.00000	8535.00000	0.30847	0.42609	
1780379	0.42783	0.30841	1.00000	0.75016	0.73149	14498.00000	8534.00000	0.30841	0.42783	
1780380	0.42815	0.30842	1.00000	0.77056	0.75321	14502.00000	8534.00000	0.30842	0.42815	
1780381	0.42917	0.30875	1.00000	0.73531	0.64835	14515.00000	8537.00000	0.30875	0.42917	
1780382	0.42942	0.30845	1.00000	0.69125	0.69125	14518.00000	8534.00000	0.30845	0.42942	
1780383	0.42973	0.30856	1.00000	0.46059	0.42890	14522.00000	8535.00000	0.30856	0.42973	
1780384	0.43195	0.30872	1.00000	0.45013	0.42920	14550.00000	8536.00000	0.30872	0.43195	
1780385	0.43243	0.30863	1.00000	0.42213	0.42213	14556.00000	8535.00000	0.30863	0.43243	
1780386	0.43258	0.30874	1.00000	0.98447	0.89551	14558.00000	8536.00000	0.30874	0.43258	
1780387	0.43385	0.30867	1.00000	0.54508	0.48115	14574.00000	8535.00000	0.30867	0.43385	
1780388	0.43401	0.30868	1.00000	0.34197	0.34197	14576.00000	8535.00000	0.30868	0.43401	
1780389	0.43409	0.30888	1.00000	0.37610	0.35804	14577.00000	8537.00000	0.30888	0.43409	
1780390	0.43694	0.30875	1.00000	0.31554	0.31554	14613.00000	8535.00000	0.30875	0.43694	
1780391	0.43758	0.30877	1.00000	0.31989	0.31989	14621.00000	8535.00000	0.30877	0.43758	
1780851	0.36975	0.30709	1.00000	0.76662	0.57774	13765.00000	8536.00000	0.30709	0.36975	
1780852	0.36998	0.30720	1.00000	0.44203	0.41629	13768.00000	8537.00000	0.30720	0.36998	
1780853	0.37236	0.30726	1.00000	0.48347	0.42844	13798.00000	8537.00000	0.30726	0.37236	
1780854	0.37355	0.30719	1.00000	0.45365	0.41990	13813.00000	8536.00000	0.30719	0.37355	
1780855	0.37379	0.30730	1.00000	0.57938	0.54063	13816.00000	8537.00000	0.30730	0.37379	
1780856	0.37720	0.30688	1.00000	0.63228	0.50463	13859.00000	8532.00000	0.30688	0.37720	
1780857	0.37712	0.30718	1.00000	0.48579	0.40366	13858.00000	8535.00000	0.30718	0.37712	
1780858	0.37981	0.30725	1.00000	0.37619	0.36853	13892.00000	8535.00000	0.30725	0.37981	
1780859	0.38044	0.30747	1.00000	0.38345	0.35617	13900.00000	8537.00000	0.30747	0.38044	
1780860	0.38148	0.30729	1.00000	0.42056	0.35512	13913.00000	8535.00000	0.30729	0.38148	
1780861	0.38560	0.30740	1.00000	0.57600	0.50206	13965.00000	8535.00000	0.30740	0.38560	
1780862	0.38987	0.30772	1.00000	0.30272	0.30272	14019.00000	8537.00000	0.30772	0.38987	
1780863	0.39106	0.30775	1.00000	0.99508	0.96467	14034.00000	8537.00000	0.30775	0.39106	
1780864	0.39146	0.30776	1.00000	0.99484	0.94660	14039.00000	8537.00000	0.30776	0.39146	
1780865	0.39209	0.30768	1.00000	0.92636	0.92464	14047.00000	8536.00000	0.30768	0.39209	
1780866	0.39376	0.30772	1.00000	0.33382	0.33382	14068.00000	8536.00000	0.30772	0.39376	
1780867	0.39471	0.30764	1.00000	0.61737	0.55230	14080.00000	8535.00000	0.30764	0.39471	
1780868	0.40509	0.30792	1.00000	0.48764	0.40067	14211.00000	8535.00000	0.30792	0.40509	
1780869	0.40850	0.30801	1.00000	0.92198	0.59121	14254.00000	8535.00000	0.30801	0.40850	
1780870	0.41103	0.30807	1.00000	0.96922	0.89355	14286.00000	8535.00000	0.30807	0.41103	
1780871	0.41119	0.30818	1.00000	0.98841	0.98217	14288.00000	8536.00000	0.30818	0.41119	
1780872	0.41182	0.30830	1.00000	0.99399	0.99399	14296.00000	8537.00000	0.30830	0.41182	
1780873	0.41285	0.30822	1.00000	0.37577	0.36128	14309.00000	8536.00000	0.30822	0.41285	
1780874	0.41341	0.30834	1.00000	0.36542	0.35556	14316.00000	8537.00000	0.30834	0.41341	
1780875	0.42283	0.30859	1.00000	0.53630	0.42544	14435.00000	8537.00000	0.30859	0.42283	
1780876	0.42307	0.30849	1.00000	0.36838	0.35649	14438.00000	8536.00000	0.30849	0.42307	
1780877	0.42474	0.30853	1.00000	0.50187	0.50187	14459.00000	8536.00000	0.30853	0.42474	
1780878	0.42680	0.30859	1.00000	0.43439	0.36721	14485.00000	8536.00000	0.30859	0.42680	
1780879	0.42703	0.30870	1.00000	0.40771	0.37268	14488.00000	8537.00000	0.30870	0.42703	
1780880	0.42838	0.30863	1.00000	0.61708	0.33780	14505.00000	8536.00000	0.30863	0.42838	
1780881	0.42878	0.30864	1.00000	0.31230	0.31230	14510.00000	8536.00000	0.30864	0.42878	
1780882	0.43108	0.30860	1.00000	0.99014	0.94543	14539.00000	8535.00000	0.30860	0.43108	
1780883	0.43147	0.30861	1.00000	0.80190	0.63131	14544.00000	8535.00000	0.30861	0.43147	
1780884	0.43171	0.30882	1.00000	0.55177	0.52691	14547.00000	8537.00000	0.30882	0.43171	
1780885	0.43211	0.30883	1.00000	0.44510	0.44510	14552.00000	8537.00000	0.30883	0.43211	
1780886	0.43218	0.30883	1.00000	0.45088	0.43931	14553.00000	8537.00000	0.30883	0.43218	
1780887	0.43282	0.30885	1.00000	0.99587	0.98141	14561.00000	8537.00000	0.30885	0.43282	
1780888	0.43305	0.30896	1.00000	0.99869	0.99239	14564.00000	8538.00000	0.30896	0.43305	
1780889	0.43321	0.30886	1.00000	1.00000	0.99314	14566.00000	8537.00000	0.30886	0.43321	
1780890	0.43424	0.30889	1.00000	0.45133	0.44184	14579.00000	8537.00000	0.30889	0.43424	
1780891	0.43480	0.30890	1.00000	0.47458	0.47458	14586.00000	8537.00000	0.30890	0.43480	
1780892	0.43504	0.30881	1.00000	0.39704	0.39704	14589.00000	8536.00000	0.30881	0.43504	
1780893	0.43536	0.30881	1.00000	0.37223	0.37223	14593.00000	8536.00000	0.30881	0.43536	
1781302	0.36911	0.30728	1.00000	0.99433	0.98862	13757.00000	8538.00000	0.30728	0.36911	
1781303	0.37006	0.30720	1.00000	0.40962	0.40962	13769.00000	8537.00000	0.30720	0.37006	
1781304	0.37054	0.30721	1.00000	0.41521	0.39134	13775.00000	8537.00000	0.30721	0.37054	
1781305	0.37101	0.30733	1.00000	0.41969	0.36244	13781.00000	8538.00000	0.30733	0.37101	
1781306	0.37189	0.30715	1.00000	0.76231	0.56786	13792.00000	8536.00000	0.30715	0.37189	
1781307	0.37213	0.30715	1.00000	0.64444	0.53810	13795.00000	8536.00000	0.30715	0.37213	
1781308	0.37244	0.30726	1.00000	0.27857	0.27857	13799.00000	8537.00000	0.30726	0.37244	
1781309	0.37807	0.30741	1.00000	0.28818	0.28818	13870.00000	8537.00000	0.30741	0.37807	
1781310	0.38282	0.30753	1.00000	0.37229	0.37229	13930.00000	8537.00000	0.30753	0.38282	
1781311	0.38322	0.30755	1.00000	0.99806	0.98128	13935.00000	8537.00000	0.30755	0.38322	
1781312	0.38417	0.30767	1.00000	1.00000	0.96456	13947.00000	8538.00000	0.30767	0.38417	
1781313	0.38441	0.30758	1.00000	0.99758	0.99719	13950.00000	8537.00000	0.30758	0.38441	
1781314	0.38647	0.30763	1.00000	0.39954	0.38222	13976.00000	8537.00000	0.30763	0.38647	
1781315	0.38995	0.30772	1.00000	0.29384	0.29384	14020.00000	8537.00000	0.30772	0.38995	
1781316	0.39225	0.30778	1.00000	0.95416	0.95416	14049.00000	8537.00000	0.30778	0.39225	
1781317	0.39241	0.30779	1.00000	0.95895	0.95603	14051.00000	8537.00000	0.30779	0.39241	
1781318	0.39312	0.30770	1.00000	0.98890	0.97331	14060.00000	8536.00000	0.30770	0.39312	
1781319	0.39772	0.30793	1.00000	0.42905	0.34326	14118.00000	8537.00000	0.30793	0.39772	
1781320	0.39819	0.30794	1.00000	0.33324	0.33324	14124.00000	8537.00000	0.30794	0.39819	
1781321	0.40588	0.30814	1.00000	0.35421	0.35421	14221.00000	8537.00000	0.30814	0.40588	
1781322	0.40834	0.30810	1.00000	0.95774	0.92846	14252.00000	8536.00000	0.30810	0.40834	
1781323	0.40929	0.30813	1.00000	0.99689	0.99467	14264.00000	8536.00000	0.30813	0.40929	
1781324	0.40976	0.30835	1.00000	0.98393	0.91210	14270.00000	8538.00000	0.30835	0.40976	
1781325	0.41166	0.30840	1.00000	0.98670	0.96231	14294.00000	8538.00000	0.30840	0.41166	
1781326	0.41309	0.30833	1.00000	0.30728	0.30728	14312.00000	8537.00000	0.30833	0.41309	
1781327	0.41673	0.30843	1.00000	0.51020	0.47879	14358.00000	8537.00000	0.30843	0.41673	
1781328	0.41951	0.30850	1.00000	0.43677	0.40986	14393.00000	8537.00000	0.30850	0.41951	
1781329	0.41974	0.30851	1.00000	0.33622	0.33622	14396.00000	8537.00000	0.30851	0.41974	
1781330	0.41990	0.30851	1.00000	0.44402	0.42078	14398.00000	8537.00000	0.30851	0.41990	
1781331	0.42117	0.30854	1.00000	0.58042	0.47974	14414.00000	8537.00000	0.30854	0.42117	
1781332	0.42149	0.30855	1.00000	0.37317	0.37317	14418.00000	8537.00000	0.30855	0.42149	
1781333	0.42220	0.30857	1.00000	0.69465	0.68417	14427.00000	8537.00000	0.30857	0.42220	
1781334	0.42252	0.30858	1.00000	0.71370	0.65219	14431.00000	8537.00000	0.30858	0.42252	
1781335	0.42600	0.30877	1.00000	0.35385	0.34494	14475.00000	8538.00000	0.30877	0.42600	
1781336	0.42751	0.30871	1.00000	0.34774	0.34774	14494.00000	8537.00000	0.30871	0.42751	
1781337	0.42957	0.30897	1.00000	0.69976	0.56294	14520.00000	8539.00000	0.30897	0.42957	
1781338	0.43369	0.30887	1.00000	0.57985	0.54448	14572.00000	8537.00000	0.30887	0.43369	
1781339	0.43393	0.30888	1.00000	0.38447	0.38447	14575.00000	8537.00000	0.30888	0.43393	
1781340	0.43543	0.30892	1.00000	0.43500	0.43049	14594.00000	8537.00000	0.30892	0.43543	
1781732	0.37070	0.30722	1.00000	0.32655	0.31867	13777.00000	8537.00000	0.30722	0.37070	
1781733	0.37165	0.30724	1.00000	0.70105	0.64835	13789.00000	8537.00000	0.30724	0.37165	
1781734	0.37640	0.30747	1.00000	0.37150	0.37150	13849.00000	8538.00000	0.30747	0.37640	
1781735	0.37680	0.30748	1.00000	0.73361	0.69139	13854.00000	8538.00000	0.30748	0.37680	
1781736	0.38036	0.30757	1.00000	0.28590	0.28590	13899.00000	8538.00000	0.30757	0.38036	
1781737	0.38171	0.30751	1.00000	0.42108	0.38340	13916.00000	8537.00000	0.30751	0.38171	
1781738	0.38385	0.30756	1.00000	0.99299	0.98714	13943.00000	8537.00000	0.30756	0.38385	
1781739	0.38512	0.30760	1.00000	0.99672	0.99391	13959.00000	8537.00000	0.30760	0.38512	
1781740	0.38931	0.30791	1.00000	0.50196	0.44280	14012.00000	8539.00000	0.30791	0.38931	
1781741	0.38955	0.30781	1.00000	0.56082	0.47082	14015.00000	8538.00000	0.30781	0.38955	
1781742	0.39462	0.30795	1.00000	0.64480	0.63931	14079.00000	8538.00000	0.30795	0.39462	
1781743	0.39494	0.30806	1.00000	0.67500	0.54844	14083.00000	8539.00000	0.30806	0.39494	
1781744	0.39502	0.30796	1.00000	0.29471	0.29471	14084.00000	8538.00000	0.30796	0.39502	
1781745	0.40905	0.30833	1.00000	0.99731	0.99347	14261.00000	8538.00000	0.30833	0.40905	
1781746	0.40960	0.30865	1.00000	0.93991	0.89478	14268.00000	8541.00000	0.30865	0.40960	
1781747	0.41111	0.30828	1.00000	0.99905	0.99133	14287.00000	8537.00000	0.30828	0.41111	
1781748	0.41206	0.30841	1.00000	0.99677	0.99347	14299.00000	8538.00000	0.30841	0.41206	
1781749	0.41238	0.30831	1.00000	1.00000	0.99021	14303.00000	8537.00000	0.30831	0.41238	
1781750	0.41689	0.30843	1.00000	0.62515	0.60487	14360.00000	8537.00000	0.30843	0.41689	
1781751	0.41752	0.30855	1.00000	0.57149	0.45847	14368.00000	8538.00000	0.30855	0.41752	
1781752	0.41768	0.30866	1.00000	0.33772	0.33772	14370.00000	8539.00000	0.30866	0.41768	
1781753	0.42458	0.30874	1.00000	0.54458	0.53559	14457.00000	8538.00000	0.30874	0.42458	
1781754	0.42782	0.30882	1.00000	0.32254	0.32254	14498.00000	8538.00000	0.30882	0.42782	
1781755	0.42822	0.30883	1.00000	0.28203	0.28203	14503.00000	8538.00000	0.30883	0.42822	
1781756	0.42846	0.30873	1.00000	0.35043	0.35043	14506.00000	8537.00000	0.30873	0.42846	
1781757	0.43139	0.30891	1.00000	0.87258	0.82846	14543.00000	8538.00000	0.30891	0.43139	
1781758	0.43575	0.30893	1.00000	0.71475	0.60922	14598.00000	8537.00000	0.30893	0.43575	
