	AreaShape_Center_X	AreaShape_Center_Y	ImageNumber	Intensity_MaxIntensityEdge_Costum	Intensity_UpperQuartileIntensity_Costum	AreaShape_Center_X_Orig	AreaShape_Center_Y_Orig	AreaShape_Center_Y_NoLocalAdjustment	AreaShape_Center_X_NoLocalAdjustment	ClosestHandENuclei	ClosestIPOXNuclei	N_Neighbors_1E-3
 224962	0.43106	0.30603	0.00000	0.63703	0.57511	14845.00000	8644.00000	0.30603	0.43106	0.00504	0.00264	2.00000	
 224963	0.43271	0.30603	0.00000	1.00000	0.98941	14864.00000	8644.00000	0.30603	0.43271	0.00649	0.00221	4.00000	
 224964	0.43314	0.30592	0.00000	0.46131	0.41426	14869.00000	8643.00000	0.30592	0.43314	0.00649	0.00199	5.00000	
 224965	0.43462	0.30592	0.00000	0.58145	0.46155	14886.00000	8643.00000	0.30592	0.43462	0.00774	0.00139	7.00000	
 224966	0.43575	0.30613	0.00000	0.46742	0.46742	14899.00000	8645.00000	0.30613	0.43575	0.00950	0.01293	3.00000	
 224967	0.43749	0.30519	0.00000	0.35272	0.35089	14919.00000	8636.00000	0.30519	0.43749	0.00458	0.01340	3.00000	
 225065	0.39202	0.30603	0.00000	0.36679	0.36679	14396.00000	8644.00000	0.30603	0.39202	0.00649	0.00625	6.00000	
 225066	0.39324	0.30582	0.00000	0.45411	0.45411	14410.00000	8642.00000	0.30582	0.39324	0.01145	0.00585	5.00000	
 225067	0.41028	0.30603	0.00000	0.92445	0.85123	14606.00000	8644.00000	0.30603	0.41028	0.00991	0.00005	3.00000	
 225068	0.42567	0.30624	0.00000	0.38028	0.38028	14783.00000	8646.00000	0.30624	0.42567	0.00816	0.00193	1.00000	
 225069	0.43071	0.30603	0.00000	0.63703	0.57511	14841.00000	8644.00000	0.30603	0.43071	0.00504	0.00340	3.00000	
 225070	0.43679	0.30603	0.00000	0.39704	0.39704	14911.00000	8644.00000	0.30603	0.43679	0.00661	0.02000	5.00000	
 225165	0.38385	0.30634	0.00000	0.65769	0.54541	14302.00000	8647.00000	0.30634	0.38385	0.01272	0.00251	3.00000	
 225166	0.38672	0.30613	0.00000	0.41342	0.39734	14335.00000	8645.00000	0.30613	0.38672	0.00590	0.00157	7.00000	
 225167	0.38845	0.30624	0.00000	0.33903	0.33903	14355.00000	8646.00000	0.30624	0.38845	0.01321	0.00355	3.00000	
 225168	0.39124	0.30603	0.00000	0.48498	0.44604	14387.00000	8644.00000	0.30603	0.39124	0.00198	0.00179	5.00000	
 225169	0.39132	0.30613	0.00000	0.48498	0.44604	14388.00000	8645.00000	0.30613	0.39132	0.00198	0.00125	5.00000	
 225170	0.39602	0.30613	0.00000	0.96822	0.94092	14442.00000	8645.00000	0.30613	0.39602	0.01075	0.00041	3.00000	
 225171	0.39880	0.30613	0.00000	0.34673	0.31159	14474.00000	8645.00000	0.30613	0.39880	0.00718	0.00538	4.00000	
 225172	0.41097	0.30603	0.00000	1.00000	0.98336	14614.00000	8644.00000	0.30603	0.41097	0.01009	0.00308	3.00000	
 225173	0.41549	0.30603	0.00000	0.36542	0.35556	14666.00000	8644.00000	0.30603	0.41549	0.00772	0.00412	3.00000	
 225174	0.42862	0.30613	0.00000	0.36194	0.36194	14817.00000	8645.00000	0.30613	0.42862	0.00757	0.00217	4.00000	
 225175	0.43601	0.30540	0.00000	0.46742	0.46742	14902.00000	8638.00000	0.30540	0.43601	0.01134	0.02140	4.00000	
 225260	0.37263	0.30655	0.00000	0.59036	0.47494	14173.00000	8649.00000	0.30655	0.37263	0.00896	0.00674	5.00000	
 225261	0.37533	0.30613	0.00000	0.66972	0.50799	14204.00000	8645.00000	0.30613	0.37533	0.00878	0.00235	1.00000	
 225262	0.37646	0.30655	0.00000	0.41250	0.40866	14217.00000	8649.00000	0.30655	0.37646	0.01075	0.00409	3.00000	
 225263	0.39011	0.30624	0.00000	0.41929	0.41929	14374.00000	8646.00000	0.30624	0.39011	0.00994	0.00844	5.00000	
 225264	0.40810	0.30561	0.00000	0.36988	0.36988	14581.00000	8640.00000	0.30561	0.40810	0.00486	0.00327	4.00000	
 225265	0.42462	0.30634	0.00000	0.28866	0.28866	14771.00000	8647.00000	0.30634	0.42462	0.00772	0.00198	5.00000	
 225266	0.42993	0.30613	0.00000	0.77056	0.75321	14832.00000	8645.00000	0.30613	0.42993	0.01135	0.00783	2.00000	
 225267	0.43758	0.30634	0.00000	0.37412	0.37412	14920.00000	8647.00000	0.30634	0.43758	0.00950	0.01325	5.00000	
 225353	0.37959	0.30634	0.00000	0.48657	0.45402	14253.00000	8647.00000	0.30634	0.37959	0.00527	0.00176	5.00000	
 225354	0.38706	0.30634	0.00000	0.37002	0.34179	14339.00000	8647.00000	0.30634	0.38706	0.00590	0.00286	6.00000	
 225355	0.39993	0.30634	0.00000	0.32399	0.32399	14487.00000	8647.00000	0.30634	0.39993	0.00990	0.00923	4.00000	
 225356	0.40889	0.30634	0.00000	0.41466	0.41466	14590.00000	8647.00000	0.30634	0.40889	0.00763	0.00298	4.00000	
 225357	0.42036	0.30634	0.00000	0.40890	0.37143	14722.00000	8647.00000	0.30634	0.42036	0.00681	0.00270	2.00000	
 225431	0.37324	0.30645	0.00000	0.75991	0.67717	14180.00000	8648.00000	0.30645	0.37324	0.00378	0.00570	5.00000	
 225432	0.37993	0.30645	0.00000	0.31151	0.31151	14257.00000	8648.00000	0.30645	0.37993	0.00527	0.00281	4.00000	
 225433	0.39254	0.30655	0.00000	0.42379	0.40451	14402.00000	8649.00000	0.30655	0.39254	0.00624	0.00594	6.00000	
 225434	0.41662	0.30686	0.00000	0.57640	0.57640	14679.00000	8652.00000	0.30686	0.41662	0.00757	0.00117	2.00000	
 225435	0.43427	0.30634	0.00000	0.99391	0.95003	14882.00000	8647.00000	0.30634	0.43427	0.00649	0.00061	8.00000	
 225538	0.37350	0.30645	0.00000	0.75991	0.67717	14183.00000	8648.00000	0.30645	0.37350	0.00378	0.00331	6.00000	
 225539	0.38054	0.30655	0.00000	0.31151	0.31151	14264.00000	8649.00000	0.30655	0.38054	0.00896	0.00883	4.00000	
 225540	0.40767	0.30655	0.00000	0.38335	0.37282	14576.00000	8649.00000	0.30655	0.40767	0.00884	0.00284	3.00000	
 225541	0.41288	0.30718	0.00000	0.41944	0.41944	14636.00000	8655.00000	0.30718	0.41288	0.00816	0.00285	2.00000	
 225542	0.41341	0.30655	0.00000	1.00000	1.00000	14642.00000	8649.00000	0.30655	0.41341	0.01188	0.00309	2.00000	
 225543	0.41836	0.30666	0.00000	0.37462	0.37462	14699.00000	8650.00000	0.30666	0.41836	0.01297	0.00480	1.00000	
 225544	0.41923	0.30645	0.00000	0.47726	0.47726	14709.00000	8648.00000	0.30645	0.41923	0.01073	0.00031	3.00000	
 225610	0.39384	0.30655	0.00000	0.37723	0.37522	14417.00000	8649.00000	0.30655	0.39384	0.01386	0.00649	2.00000	
 225611	0.41723	0.30676	0.00000	0.57160	0.55568	14686.00000	8651.00000	0.30676	0.41723	0.00896	0.00276	1.00000	
 225612	0.42001	0.30666	0.00000	0.33289	0.33289	14718.00000	8650.00000	0.30666	0.42001	0.00681	0.00837	3.00000	
 225613	0.42514	0.30645	0.00000	0.36838	0.35649	14777.00000	8648.00000	0.30645	0.42514	0.00772	0.00510	4.00000	
 225614	0.43210	0.30666	0.00000	0.99130	0.90623	14857.00000	8650.00000	0.30666	0.43210	0.00792	0.00160	3.00000	
 225615	0.43288	0.30666	0.00000	0.53540	0.50904	14866.00000	8650.00000	0.30666	0.43288	0.00950	0.00088	5.00000	
 225616	0.43514	0.30655	0.00000	0.99458	0.92741	14892.00000	8649.00000	0.30655	0.43514	0.00649	0.00354	7.00000	
 225706	0.39106	0.30676	0.00000	0.49992	0.49992	14385.00000	8651.00000	0.30676	0.39106	0.00701	0.00277	6.00000	
 225707	0.39845	0.30676	0.00000	0.34673	0.31159	14470.00000	8651.00000	0.30676	0.39845	0.00994	0.00905	4.00000	
 225708	0.40889	0.30686	0.00000	0.35009	0.35009	14590.00000	8652.00000	0.30686	0.40889	0.00763	0.00703	4.00000	
 225709	0.40949	0.30666	0.00000	0.47316	0.45991	14597.00000	8650.00000	0.30666	0.40949	0.00934	0.01201	3.00000	
 225710	0.42375	0.30676	0.00000	0.36898	0.36898	14761.00000	8651.00000	0.30676	0.42375	0.00934	0.00165	4.00000	
 225711	0.42853	0.30676	0.00000	0.43439	0.36721	14816.00000	8651.00000	0.30676	0.42853	0.00772	0.00128	3.00000	
 225712	0.42914	0.30613	0.00000	0.33289	0.33148	14823.00000	8645.00000	0.30613	0.42914	0.00757	0.00728	4.00000	
 225817	0.38246	0.30697	0.00000	0.41828	0.38308	14286.00000	8653.00000	0.30697	0.38246	0.01632	0.00198	0.00000	
 225818	0.38619	0.30624	0.00000	0.29632	0.29632	14329.00000	8646.00000	0.30624	0.38619	0.00661	0.00207	6.00000	
 225819	0.38758	0.30686	0.00000	0.97988	0.83343	14345.00000	8652.00000	0.30686	0.38758	0.00816	0.00346	3.00000	
 225820	0.39063	0.30697	0.00000	0.49992	0.49992	14380.00000	8653.00000	0.30697	0.39063	0.00701	0.00744	7.00000	
 225821	0.39245	0.30697	0.00000	0.40245	0.40245	14401.00000	8653.00000	0.30697	0.39245	0.00624	0.00550	4.00000	
 225822	0.40715	0.30686	0.00000	0.33446	0.31040	14570.00000	8652.00000	0.30686	0.40715	0.00884	0.00176	3.00000	
 225823	0.41480	0.30666	0.00000	1.00000	0.99155	14658.00000	8650.00000	0.30666	0.41480	0.01098	0.00472	5.00000	
 225824	0.41610	0.30686	0.00000	0.47651	0.40532	14673.00000	8652.00000	0.30686	0.41610	0.00757	0.00300	2.00000	
 225825	0.43349	0.30697	0.00000	0.43269	0.43269	14873.00000	8653.00000	0.30697	0.43349	0.00624	0.00240	5.00000	
 225826	0.43410	0.30676	0.00000	0.98406	0.96811	14880.00000	8651.00000	0.30676	0.43410	0.00661	0.00309	7.00000	
 225827	0.43558	0.30676	0.00000	0.55120	0.54248	14897.00000	8651.00000	0.30676	0.43558	0.00701	0.00515	6.00000	
 225828	0.43679	0.30676	0.00000	0.37223	0.37223	14911.00000	8651.00000	0.30676	0.43679	0.01069	0.00934	4.00000	
 225921	0.37437	0.30697	0.00000	0.44273	0.38589	14193.00000	8653.00000	0.30697	0.37437	0.00991	0.00082	3.00000	
 225922	0.37724	0.30645	0.00000	0.38153	0.38153	14226.00000	8648.00000	0.30645	0.37724	0.00915	0.00297	3.00000	
 225923	0.37933	0.30718	0.00000	0.42632	0.39412	14250.00000	8655.00000	0.30718	0.37933	0.00611	0.00192	5.00000	
 225924	0.38941	0.30697	0.00000	0.43952	0.43292	14366.00000	8653.00000	0.30697	0.38941	0.00527	0.00340	4.00000	
 225925	0.38976	0.30707	0.00000	0.29127	0.29127	14370.00000	8654.00000	0.30707	0.38976	0.00527	0.00295	5.00000	
 225926	0.39697	0.30686	0.00000	0.39574	0.39397	14453.00000	8652.00000	0.30686	0.39697	0.00611	0.00312	4.00000	
 225927	0.41097	0.30686	0.00000	0.54955	0.43985	14614.00000	8652.00000	0.30686	0.41097	0.00991	0.00129	2.00000	
 225928	0.41236	0.30697	0.00000	0.44065	0.42145	14630.00000	8653.00000	0.30697	0.41236	0.00816	0.00175	1.00000	
 225929	0.41558	0.30686	0.00000	0.47181	0.46152	14667.00000	8652.00000	0.30686	0.41558	0.00757	0.00123	4.00000	
 225930	0.42436	0.30697	0.00000	0.44388	0.44388	14768.00000	8653.00000	0.30697	0.42436	0.00779	0.00249	5.00000	
 225931	0.43175	0.30707	0.00000	0.46221	0.46221	14853.00000	8654.00000	0.30707	0.43175	0.00792	0.00480	3.00000	
 226015	0.37167	0.30718	0.00000	0.57579	0.56508	14162.00000	8655.00000	0.30718	0.37167	0.01279	0.00241	1.00000	
 226016	0.37350	0.30707	0.00000	0.60203	0.51215	14183.00000	8654.00000	0.30707	0.37350	0.00701	0.00387	6.00000	
 226017	0.37698	0.30707	0.00000	0.67901	0.45852	14223.00000	8654.00000	0.30707	0.37698	0.00991	0.00311	3.00000	
 226018	0.37837	0.30666	0.00000	0.33926	0.33926	14239.00000	8650.00000	0.30666	0.37837	0.01182	0.00415	2.00000	
 226019	0.38132	0.30686	0.00000	0.34457	0.34173	14273.00000	8652.00000	0.30686	0.38132	0.01179	0.00156	2.00000	
 226020	0.38811	0.30707	0.00000	0.43089	0.42379	14351.00000	8654.00000	0.30707	0.38811	0.00475	0.00577	4.00000	
 226021	0.38880	0.30739	0.00000	0.41847	0.41847	14359.00000	8657.00000	0.30739	0.38880	0.00950	0.00633	6.00000	
 226022	0.39784	0.30707	0.00000	0.44184	0.44184	14463.00000	8654.00000	0.30707	0.39784	0.00718	0.01098	4.00000	
 226023	0.39993	0.30707	0.00000	0.32438	0.32438	14487.00000	8654.00000	0.30707	0.39993	0.00631	0.00284	4.00000	
 226024	0.40654	0.30707	0.00000	0.42103	0.42103	14563.00000	8654.00000	0.30707	0.40654	0.00934	0.00058	1.00000	
 226025	0.42636	0.30707	0.00000	0.46785	0.46785	14791.00000	8654.00000	0.30707	0.42636	0.01437	0.00325	1.00000	
 226026	0.42801	0.30686	0.00000	0.27112	0.27112	14810.00000	8652.00000	0.30686	0.42801	0.00772	0.00394	3.00000	
 226027	0.43471	0.30645	0.00000	0.46742	0.46742	14887.00000	8648.00000	0.30645	0.43471	0.00649	0.00296	6.00000	
 226028	0.43497	0.30749	0.00000	0.55778	0.46665	14890.00000	8658.00000	0.30749	0.43497	0.00896	0.00231	7.00000	
 226029	0.43940	0.30864	0.00000	0.43502	0.39879	14941.00000	8669.00000	0.30864	0.43940	0.02023	0.00330	0.00000	
 226109	0.41428	0.30728	0.00000	0.98784	0.97095	14652.00000	8656.00000	0.30728	0.41428	0.01188	0.00253	4.00000	
 226110	0.42210	0.30697	0.00000	0.39514	0.37259	14742.00000	8653.00000	0.30697	0.42210	0.01270	0.00284	1.00000	
 226111	0.43610	0.30718	0.00000	0.47458	0.47458	14903.00000	8655.00000	0.30718	0.43610	0.00816	0.00494	4.00000	
 226198	0.37307	0.30728	0.00000	0.50913	0.43883	14178.00000	8656.00000	0.30728	0.37307	0.00701	0.00238	5.00000	
 226199	0.37576	0.30707	0.00000	0.30254	0.30254	14209.00000	8654.00000	0.30707	0.37576	0.01265	0.00173	1.00000	
 226200	0.38454	0.30697	0.00000	0.28570	0.28570	14310.00000	8653.00000	0.30697	0.38454	0.01265	0.00169	3.00000	
 226201	0.39150	0.30728	0.00000	0.50656	0.47609	14390.00000	8656.00000	0.30728	0.39150	0.00486	0.00216	5.00000	
 226202	0.39254	0.30739	0.00000	0.58309	0.55622	14402.00000	8657.00000	0.30739	0.39254	0.00527	0.00743	4.00000	
 226203	0.39480	0.30676	0.00000	0.44284	0.39509	14428.00000	8651.00000	0.30676	0.39480	0.01420	0.00378	1.00000	
 226204	0.39628	0.30739	0.00000	0.39996	0.39996	14445.00000	8657.00000	0.30739	0.39628	0.00631	0.00809	2.00000	
 226205	0.40037	0.30707	0.00000	0.43699	0.43699	14492.00000	8654.00000	0.30707	0.40037	0.00631	0.00214	4.00000	
 226206	0.42297	0.30707	0.00000	0.41487	0.41487	14752.00000	8654.00000	0.30707	0.42297	0.01224	0.00119	2.00000	
 226207	0.42480	0.30728	0.00000	0.58546	0.57272	14773.00000	8656.00000	0.30728	0.42480	0.00779	0.00550	6.00000	
 226208	0.43427	0.30728	0.00000	0.99587	0.98141	14882.00000	8656.00000	0.30728	0.43427	0.00804	0.00118	7.00000	
 226209	0.43558	0.30739	0.00000	0.37610	0.35804	14897.00000	8657.00000	0.30739	0.43558	0.00804	0.00033	6.00000	
 226321	0.37889	0.30728	0.00000	0.41163	0.39538	14245.00000	8656.00000	0.30728	0.37889	0.00649	0.00388	5.00000	
 226322	0.38350	0.30739	0.00000	0.35028	0.35028	14298.00000	8657.00000	0.30739	0.38350	0.00852	0.00742	2.00000	
 226323	0.38567	0.30707	0.00000	0.58942	0.45944	14323.00000	8654.00000	0.30707	0.38567	0.00878	0.00210	3.00000	
 226324	0.39289	0.30728	0.00000	0.26924	0.26924	14406.00000	8656.00000	0.30728	0.39289	0.00527	0.00464	4.00000	
 226325	0.39584	0.30739	0.00000	0.33738	0.33738	14440.00000	8657.00000	0.30739	0.39584	0.00631	0.00221	2.00000	
 226326	0.41123	0.30749	0.00000	0.31443	0.31443	14617.00000	8658.00000	0.30749	0.41123	0.00991	0.00320	2.00000	
 226408	0.38524	0.30749	0.00000	0.64278	0.50514	14318.00000	8658.00000	0.30749	0.38524	0.00878	0.00227	3.00000	
 226409	0.39063	0.30770	0.00000	0.30598	0.30598	14380.00000	8660.00000	0.30770	0.39063	0.00396	0.00249	6.00000	
 226410	0.39124	0.30749	0.00000	0.50656	0.47609	14387.00000	8658.00000	0.30749	0.39124	0.00486	0.00393	7.00000	
 226411	0.40880	0.30749	0.00000	0.25493	0.25493	14589.00000	8658.00000	0.30749	0.40880	0.00772	0.00680	2.00000	
 226412	0.43358	0.30739	0.00000	0.45899	0.44551	14874.00000	8657.00000	0.30739	0.43358	0.00624	0.00124	5.00000	
 226413	0.43818	0.30686	0.00000	0.42192	0.42192	14927.00000	8652.00000	0.30686	0.43818	0.01167	0.00384	2.00000	
 226496	0.37411	0.30760	0.00000	0.31857	0.31857	14190.00000	8659.00000	0.30760	0.37411	0.00925	0.00140	5.00000	
 226497	0.37933	0.30760	0.00000	0.31718	0.31575	14250.00000	8659.00000	0.30760	0.37933	0.00611	0.00058	6.00000	
 226498	0.38063	0.30728	0.00000	0.46241	0.44413	14265.00000	8656.00000	0.30728	0.38063	0.01076	0.00580	5.00000	
 226499	0.38802	0.30739	0.00000	0.41633	0.41633	14350.00000	8657.00000	0.30739	0.38802	0.00475	0.00640	5.00000	
 226500	0.39758	0.30749	0.00000	0.51082	0.47619	14460.00000	8658.00000	0.30749	0.39758	0.00718	0.00675	6.00000	
 226501	0.39837	0.30770	0.00000	0.23265	0.23265	14469.00000	8660.00000	0.30770	0.39837	0.00991	0.00305	6.00000	
 226502	0.40828	0.30760	0.00000	0.64196	0.52980	14583.00000	8659.00000	0.30760	0.40828	0.00772	0.00049	3.00000	
 226503	0.42740	0.30749	0.00000	0.32038	0.32038	14803.00000	8658.00000	0.30749	0.42740	0.00878	0.00325	2.00000	
 226504	0.43045	0.30760	0.00000	0.42149	0.39524	14838.00000	8659.00000	0.30760	0.43045	0.01224	0.00333	3.00000	
 226505	0.43140	0.30749	0.00000	0.44001	0.44001	14849.00000	8658.00000	0.30749	0.43140	0.00661	0.00060	3.00000	
 226506	0.43740	0.30739	0.00000	0.71475	0.60922	14918.00000	8657.00000	0.30739	0.43740	0.01075	0.00325	4.00000	
 226586	0.40037	0.30760	0.00000	0.52324	0.52310	14492.00000	8659.00000	0.30760	0.40037	0.00504	0.00748	5.00000	
 226587	0.40071	0.30760	0.00000	0.43699	0.43699	14496.00000	8659.00000	0.30760	0.40071	0.00504	0.00830	6.00000	
 226588	0.41167	0.30822	0.00000	0.99726	0.74107	14622.00000	8665.00000	0.30822	0.41167	0.01241	0.00301	3.00000	
 226589	0.42932	0.30770	0.00000	0.44371	0.38266	14825.00000	8660.00000	0.30770	0.42932	0.00950	0.00118	1.00000	
 226670	0.37837	0.30770	0.00000	0.35443	0.34480	14239.00000	8660.00000	0.30770	0.37837	0.00972	0.00122	5.00000	
 226671	0.38941	0.30791	0.00000	0.51315	0.51315	14366.00000	8662.00000	0.30791	0.38941	0.01145	0.00661	5.00000	
 226672	0.40741	0.30770	0.00000	0.36050	0.27805	14573.00000	8660.00000	0.30770	0.40741	0.01270	0.00305	2.00000	
 226673	0.41532	0.30770	0.00000	0.56905	0.54540	14664.00000	8660.00000	0.30770	0.41532	0.00779	0.00292	3.00000	
 226674	0.42584	0.30791	0.00000	0.39178	0.38014	14785.00000	8662.00000	0.30791	0.42584	0.01145	0.00430	3.00000	
 226755	0.37985	0.30739	0.00000	0.43607	0.41857	14256.00000	8657.00000	0.30739	0.37985	0.00816	0.00228	6.00000	
 226756	0.38324	0.30791	0.00000	0.49717	0.48746	14295.00000	8662.00000	0.30791	0.38324	0.00852	0.00202	2.00000	
 226757	0.38637	0.30780	0.00000	0.30769	0.30769	14331.00000	8661.00000	0.30780	0.38637	0.00994	0.00076	4.00000	
 226758	0.39306	0.30791	0.00000	0.58309	0.55622	14408.00000	8662.00000	0.30791	0.39306	0.00896	0.00374	4.00000	
 226759	0.39897	0.30801	0.00000	0.29780	0.29780	14476.00000	8663.00000	0.30801	0.39897	0.00878	0.00110	4.00000	
 226760	0.40567	0.30801	0.00000	0.52227	0.49066	14553.00000	8663.00000	0.30801	0.40567	0.00896	0.00079	2.00000	
 226761	0.41367	0.30801	0.00000	0.94797	0.85480	14645.00000	8663.00000	0.30801	0.41367	0.00934	0.00271	4.00000	
 226762	0.41932	0.30780	0.00000	0.33505	0.33014	14710.00000	8661.00000	0.30780	0.41932	0.00681	0.00272	3.00000	
 226763	0.42427	0.30780	0.00000	0.31661	0.31661	14767.00000	8661.00000	0.30780	0.42427	0.00718	0.00140	5.00000	
 226764	0.42506	0.30801	0.00000	0.47764	0.47764	14776.00000	8663.00000	0.30801	0.42506	0.00816	0.00305	5.00000	
 226765	0.42784	0.30791	0.00000	0.68683	0.65684	14808.00000	8662.00000	0.30791	0.42784	0.00878	0.00312	2.00000	
 226766	0.43575	0.30791	0.00000	0.45133	0.44184	14899.00000	8662.00000	0.30791	0.43575	0.00804	0.00727	5.00000	
 226852	0.37472	0.30812	0.00000	0.37914	0.35832	14197.00000	8664.00000	0.30812	0.37472	0.01020	0.00121	4.00000	
 226853	0.37680	0.30801	0.00000	0.97289	0.95165	14221.00000	8663.00000	0.30801	0.37680	0.00763	0.00305	6.00000	
 226854	0.37750	0.30801	0.00000	0.69419	0.55262	14229.00000	8663.00000	0.30801	0.37750	0.01009	0.00367	6.00000	
 226855	0.38019	0.30812	0.00000	0.56309	0.51963	14260.00000	8664.00000	0.30812	0.38019	0.01182	0.00228	5.00000	
 226856	0.38428	0.30791	0.00000	0.27982	0.27982	14307.00000	8662.00000	0.30791	0.38428	0.01368	0.00132	2.00000	
 226857	0.38863	0.30801	0.00000	0.41847	0.41847	14357.00000	8663.00000	0.30801	0.38863	0.00624	0.00643	7.00000	
 226858	0.39045	0.30791	0.00000	0.30598	0.30598	14378.00000	8662.00000	0.30791	0.39045	0.00396	0.00481	6.00000	
 226859	0.39367	0.30801	0.00000	0.95826	0.92646	14415.00000	8663.00000	0.30801	0.39367	0.00896	0.00447	3.00000	
 226860	0.41488	0.30801	0.00000	0.99908	0.94716	14659.00000	8663.00000	0.30801	0.41488	0.00779	0.00369	4.00000	
 226861	0.43123	0.30791	0.00000	0.49874	0.39231	14847.00000	8662.00000	0.30791	0.43123	0.00661	0.00280	5.00000	
 226862	0.43445	0.30791	0.00000	0.99992	0.98070	14884.00000	8662.00000	0.30791	0.43445	0.00950	0.00028	6.00000	
 226949	0.37194	0.30801	0.00000	0.51042	0.43021	14165.00000	8663.00000	0.30801	0.37194	0.01279	0.00044	2.00000	
 226950	0.38472	0.30885	0.00000	0.46116	0.44984	14312.00000	8671.00000	0.30885	0.38472	0.01145	0.00299	3.00000	
 226951	0.38550	0.30812	0.00000	0.35689	0.33403	14321.00000	8664.00000	0.30812	0.38550	0.00779	0.00046	4.00000	
 226952	0.38698	0.30812	0.00000	0.28498	0.28498	14338.00000	8664.00000	0.30812	0.38698	0.00994	0.00250	3.00000	
 226953	0.38785	0.30833	0.00000	0.31520	0.31520	14348.00000	8666.00000	0.30833	0.38785	0.00408	0.00206	6.00000	
 226954	0.39115	0.30833	0.00000	0.41724	0.41121	14386.00000	8666.00000	0.30833	0.39115	0.00378	0.00414	6.00000	
 226955	0.39550	0.30812	0.00000	0.95329	0.91073	14436.00000	8664.00000	0.30812	0.39550	0.00681	0.00333	3.00000	
 226956	0.40506	0.30812	0.00000	0.47628	0.47628	14546.00000	8664.00000	0.30812	0.40506	0.00852	0.00282	4.00000	
 226957	0.41967	0.30812	0.00000	0.48334	0.48334	14714.00000	8664.00000	0.30812	0.41967	0.00624	0.00220	3.00000	
 226958	0.42027	0.30801	0.00000	0.47153	0.43683	14721.00000	8663.00000	0.30801	0.42027	0.00896	0.00182	3.00000	
 226959	0.42306	0.30822	0.00000	0.43362	0.43362	14753.00000	8665.00000	0.30822	0.42306	0.01145	0.00300	2.00000	
 226960	0.42384	0.30812	0.00000	0.58436	0.50037	14762.00000	8664.00000	0.30812	0.42384	0.00779	0.00235	3.00000	
 226961	0.43514	0.30812	0.00000	0.83310	0.69053	14892.00000	8664.00000	0.30812	0.43514	0.00925	0.00665	6.00000	
 226962	0.43688	0.30791	0.00000	0.43500	0.43049	14912.00000	8662.00000	0.30791	0.43688	0.00950	0.00597	4.00000	
 227049	0.37280	0.30822	0.00000	0.63678	0.58854	14175.00000	8665.00000	0.30822	0.37280	0.01182	0.00198	4.00000	
 227050	0.37402	0.30822	0.00000	0.45538	0.39115	14189.00000	8665.00000	0.30822	0.37402	0.00408	0.00192	3.00000	
 227051	0.37611	0.30812	0.00000	0.99353	0.97924	14213.00000	8664.00000	0.30812	0.37611	0.01020	0.00516	4.00000	
 227052	0.38106	0.30801	0.00000	0.31816	0.31816	14270.00000	8663.00000	0.30801	0.38106	0.01241	0.00331	2.00000	
 227053	0.40002	0.30822	0.00000	0.52324	0.52310	14488.00000	8665.00000	0.30822	0.40002	0.00681	0.00929	4.00000	
 227054	0.40106	0.30812	0.00000	0.43699	0.43699	14500.00000	8664.00000	0.30812	0.40106	0.00594	0.01734	5.00000	
 227055	0.40645	0.30822	0.00000	0.59426	0.57256	14562.00000	8665.00000	0.30822	0.40645	0.00915	0.00147	2.00000	
 227056	0.41619	0.30822	0.00000	0.46944	0.46918	14674.00000	8665.00000	0.30822	0.41619	0.01054	0.00294	4.00000	
 227057	0.41688	0.30801	0.00000	0.39849	0.39849	14682.00000	8663.00000	0.30801	0.41688	0.01054	0.00270	2.00000	
 227058	0.42706	0.30916	0.00000	0.78198	0.69206	14799.00000	8674.00000	0.30916	0.42706	0.01145	0.00425	3.00000	
 227059	0.43271	0.30822	0.00000	0.98834	0.97766	14864.00000	8665.00000	0.30822	0.43271	0.01721	0.00258	0.00000	
 227150	0.37376	0.30833	0.00000	0.37579	0.37270	14186.00000	8666.00000	0.30833	0.37376	0.00408	0.00083	5.00000	
 227151	0.37680	0.30854	0.00000	0.98653	0.97087	14221.00000	8668.00000	0.30854	0.37680	0.00681	0.00113	8.00000	
 227152	0.37915	0.30833	0.00000	0.36187	0.36187	14248.00000	8666.00000	0.30833	0.37915	0.00972	0.00198	5.00000	
 227153	0.38254	0.30812	0.00000	0.46378	0.43660	14287.00000	8664.00000	0.30812	0.38254	0.00852	0.00608	2.00000	
 227154	0.39141	0.30833	0.00000	0.41724	0.41121	14389.00000	8666.00000	0.30833	0.39141	0.00378	0.00273	5.00000	
 227155	0.39445	0.30833	0.00000	0.86670	0.81495	14424.00000	8666.00000	0.30833	0.39445	0.01075	0.00210	3.00000	
 227156	0.39706	0.30833	0.00000	0.38303	0.38303	14454.00000	8666.00000	0.30833	0.39706	0.00295	0.00676	3.00000	
 227157	0.39810	0.30833	0.00000	0.49447	0.47253	14466.00000	8666.00000	0.30833	0.39810	0.00649	0.00353	6.00000	
 227158	0.41297	0.30822	0.00000	0.99696	0.98853	14637.00000	8665.00000	0.30822	0.41297	0.01054	0.00411	3.00000	
 227159	0.41428	0.30822	0.00000	0.95919	0.90340	14652.00000	8665.00000	0.30822	0.41428	0.00934	0.00221	4.00000	
 227160	0.42819	0.30875	0.00000	0.62786	0.55621	14812.00000	8670.00000	0.30875	0.42819	0.00915	0.00257	3.00000	
