	AreaShape_Center_X	AreaShape_Center_Y	ImageNumber	Intensity_MaxIntensityEdge_Costum	Intensity_UpperQuartileIntensity_Costum	AreaShape_Center_X_Orig	AreaShape_Center_Y_Orig	AreaShape_Center_Y_NoLocalAdjustment	AreaShape_Center_X_NoLocalAdjustment	ClosestHandENuclei	ClosestIPOXNuclei	N_Neighbors_1E-3
1659045	0.02429	0.87337	0.00000	0.61435	0.59826	1594.00000	16127.00000	0.87337	0.02429	0.00706	0.00078	8.00000	
1659046	0.03628	0.87325	0.00000	0.59044	0.58806	1787.00000	16125.00000	0.87325	0.03628	0.00651	0.00713	10.00000	
1659047	0.04510	0.87349	0.00000	0.72539	0.62094	1929.00000	16129.00000	0.87349	0.04510	0.00615	0.00091	8.00000	
1659048	0.04541	0.87331	0.00000	0.59533	0.57924	1934.00000	16126.00000	0.87331	0.04541	0.00615	0.00076	8.00000	
1659049	0.04634	0.87307	0.00000	0.60039	0.59823	1949.00000	16122.00000	0.87307	0.04634	0.00548	0.00058	9.00000	
1659050	0.04746	0.87325	0.00000	0.66128	0.61869	1967.00000	16125.00000	0.87325	0.04746	0.00857	0.00231	9.00000	
1659051	0.04795	0.87325	0.00000	0.56856	0.52947	1975.00000	16125.00000	0.87325	0.04795	0.00615	0.00229	9.00000	
1659052	0.05249	0.87337	0.00000	0.59308	0.59123	2048.00000	16127.00000	0.87337	0.05249	0.00642	0.00058	9.00000	
1659053	0.05392	0.87331	0.00000	0.69968	0.64647	2071.00000	16126.00000	0.87331	0.05392	0.00589	0.00311	13.00000	
1659054	0.06448	0.87319	0.00000	0.79381	0.69728	2241.00000	16124.00000	0.87319	0.06448	0.00536	0.00151	7.00000	
1659055	0.06609	0.87331	0.00000	0.55997	0.55256	2267.00000	16126.00000	0.87331	0.06609	0.00404	0.00004	7.00000	
1659069	0.14100	0.87331	0.00000	0.56731	0.56299	3473.00000	16126.00000	0.87331	0.14100	0.00526	0.00138	8.00000	
1659070	0.14448	0.87337	0.00000	0.66286	0.64235	3529.00000	16127.00000	0.87337	0.14448	0.00748	0.00391	8.00000	
1659071	0.15908	0.87354	0.00000	0.80462	0.76126	3764.00000	16130.00000	0.87354	0.15908	0.00697	0.00169	10.00000	
1659072	0.16001	0.87331	0.00000	0.57752	0.55146	3779.00000	16126.00000	0.87331	0.16001	0.00533	0.00149	12.00000	
1659073	0.17100	0.87337	0.00000	0.79531	0.68199	3956.00000	16127.00000	0.87337	0.17100	0.00829	0.02523	1.00000	
1659074	0.17858	0.87325	0.00000	0.73052	0.64016	4078.00000	16125.00000	0.87325	0.17858	0.00513	0.00195	10.00000	
1659075	0.17970	0.87331	0.00000	0.49163	0.49163	4096.00000	16126.00000	0.87331	0.17970	0.00524	0.00351	11.00000	
1659076	0.18001	0.87325	0.00000	0.64938	0.61659	4101.00000	16125.00000	0.87325	0.18001	0.00553	0.00181	11.00000	
1659077	0.18697	0.87325	0.00000	0.44800	0.44800	4213.00000	16125.00000	0.87325	0.18697	0.00481	0.00302	7.00000	
1659174	0.01385	0.87331	0.00000	0.46663	0.39741	1426.00000	16126.00000	0.87331	0.01385	0.00933	0.03360	7.00000	
1659175	0.01702	0.87325	0.00000	0.35024	0.35024	1477.00000	16125.00000	0.87325	0.01702	0.00711	0.03068	7.00000	
1659176	0.01839	0.87325	0.00000	0.54992	0.54992	1499.00000	16125.00000	0.87325	0.01839	0.00643	0.02816	7.00000	
1659177	0.02242	0.87343	0.00000	0.54012	0.51244	1564.00000	16128.00000	0.87343	0.02242	0.00814	0.00909	6.00000	
1659178	0.03578	0.87349	0.00000	0.56924	0.56924	1779.00000	16129.00000	0.87349	0.03578	0.00548	0.00531	10.00000	
1659179	0.04292	0.87354	0.00000	0.76833	0.69067	1894.00000	16130.00000	0.87354	0.04292	0.00615	0.00448	8.00000	
1659180	0.05547	0.87331	0.00000	0.65552	0.60868	2096.00000	16126.00000	0.87331	0.05547	0.00642	0.00209	8.00000	
1659181	0.05739	0.87337	0.00000	0.66671	0.62595	2127.00000	16127.00000	0.87337	0.05739	0.00605	0.00210	6.00000	
1659182	0.06497	0.87331	0.00000	0.43898	0.43898	2249.00000	16126.00000	0.87331	0.06497	0.00881	0.00491	7.00000	
1659183	0.06671	0.87354	0.00000	0.76298	0.68988	2277.00000	16130.00000	0.87354	0.06671	0.00852	0.00177	7.00000	
1659206	0.15597	0.87337	0.00000	0.89696	0.75479	3714.00000	16127.00000	0.87337	0.15597	0.00626	0.00284	8.00000	
1659207	0.16181	0.87337	0.00000	0.54839	0.54839	3808.00000	16127.00000	0.87337	0.16181	0.00524	0.00029	7.00000	
1659208	0.16448	0.87349	0.00000	0.58318	0.58318	3851.00000	16129.00000	0.87349	0.16448	0.00754	0.00551	5.00000	
1659209	0.16517	0.87349	0.00000	0.99139	0.94614	3862.00000	16129.00000	0.87349	0.16517	0.00865	0.00155	6.00000	
1659210	0.17641	0.87331	0.00000	0.69880	0.69880	4043.00000	16126.00000	0.87331	0.17641	0.00684	0.00013	6.00000	
1659211	0.17746	0.87337	0.00000	0.85513	0.81411	4060.00000	16127.00000	0.87337	0.17746	0.00719	0.00214	5.00000	
1659212	0.17933	0.87337	0.00000	0.75586	0.68883	4090.00000	16127.00000	0.87337	0.17933	0.00608	0.00187	12.00000	
1659213	0.18896	0.87337	0.00000	0.88179	0.82228	4245.00000	16127.00000	0.87337	0.18896	0.00626	0.00224	9.00000	
1659297	0.01441	0.87343	0.00000	0.46663	0.39741	1435.00000	16128.00000	0.87343	0.01441	0.00615	0.03245	8.00000	
1659298	0.02367	0.87337	0.00000	0.63198	0.52541	1584.00000	16127.00000	0.87337	0.02367	0.00736	0.00173	9.00000	
1659299	0.02746	0.87349	0.00000	0.48565	0.48508	1645.00000	16129.00000	0.87349	0.02746	0.00615	0.00207	9.00000	
1659300	0.02789	0.87378	0.00000	0.74589	0.71135	1652.00000	16134.00000	0.87378	0.02789	0.00809	0.00243	10.00000	
1659301	0.02950	0.87349	0.00000	0.47521	0.46022	1678.00000	16129.00000	0.87349	0.02950	0.00548	0.00136	9.00000	
1659302	0.03031	0.87360	0.00000	0.48054	0.48054	1691.00000	16131.00000	0.87360	0.03031	0.00573	0.00257	12.00000	
1659303	0.03510	0.87343	0.00000	0.56086	0.56086	1768.00000	16128.00000	0.87343	0.03510	0.00776	0.00553	8.00000	
1659304	0.03982	0.87349	0.00000	0.62060	0.59109	1844.00000	16129.00000	0.87349	0.03982	0.00404	0.00216	12.00000	
1659305	0.04385	0.87343	0.00000	0.78365	0.76112	1909.00000	16128.00000	0.87343	0.04385	0.00516	0.00011	9.00000	
1659306	0.05640	0.87337	0.00000	0.64954	0.63328	2111.00000	16127.00000	0.87337	0.05640	0.00643	0.00206	5.00000	
1659307	0.05783	0.87343	0.00000	0.71423	0.70945	2134.00000	16128.00000	0.87343	0.05783	0.00662	0.00217	6.00000	
1659308	0.06771	0.87343	0.00000	0.61474	0.57901	2293.00000	16128.00000	0.87343	0.06771	0.00642	0.00281	8.00000	
1659326	0.14647	0.87390	0.00000	0.61079	0.61079	3561.00000	16136.00000	0.87390	0.14647	0.00768	0.00291	9.00000	
1659327	0.14982	0.87337	0.00000	0.72295	0.63607	3615.00000	16127.00000	0.87337	0.14982	0.00748	0.00022	9.00000	
1659328	0.15535	0.87343	0.00000	0.97073	0.96501	3704.00000	16128.00000	0.87343	0.15535	0.00789	0.00199	12.00000	
1659329	0.17498	0.87331	0.00000	0.76085	0.69439	4020.00000	16126.00000	0.87331	0.17498	0.00897	0.01171	6.00000	
1659330	0.17864	0.87354	0.00000	0.75780	0.62571	4079.00000	16130.00000	0.87354	0.17864	0.00525	0.00196	11.00000	
1659331	0.19212	0.87349	0.00000	0.56500	0.56500	4296.00000	16129.00000	0.87349	0.19212	0.00673	0.01967	6.00000	
1659332	0.19299	0.87343	0.00000	0.55058	0.55058	4310.00000	16128.00000	0.87343	0.19299	0.00751	0.01222	4.00000	
1659430	0.01267	0.87349	0.00000	0.46204	0.43004	1407.00000	16129.00000	0.87349	0.01267	0.00442	0.04847	5.00000	
1659431	0.01969	0.87349	0.00000	0.44028	0.44028	1520.00000	16129.00000	0.87349	0.01969	0.00418	0.02775	7.00000	
1659432	0.02671	0.87337	0.00000	0.55392	0.54040	1633.00000	16127.00000	0.87337	0.02671	0.00516	0.00388	12.00000	
1659433	0.03329	0.87343	0.00000	0.56911	0.56241	1739.00000	16128.00000	0.87343	0.03329	0.00807	0.00266	6.00000	
1659434	0.03857	0.87337	0.00000	0.56298	0.51594	1824.00000	16127.00000	0.87337	0.03857	0.00525	0.00267	12.00000	
1659435	0.04050	0.87343	0.00000	0.63008	0.63008	1855.00000	16128.00000	0.87343	0.04050	0.00809	0.00421	8.00000	
1659436	0.04187	0.87337	0.00000	0.63327	0.59382	1877.00000	16127.00000	0.87337	0.04187	0.00706	0.00459	8.00000	
1659437	0.04696	0.87360	0.00000	0.49799	0.42872	1959.00000	16131.00000	0.87360	0.04696	0.00857	0.00230	9.00000	
1659438	0.05156	0.87349	0.00000	0.76654	0.72859	2033.00000	16129.00000	0.87349	0.05156	0.00742	0.00108	9.00000	
1659439	0.05348	0.87349	0.00000	0.65913	0.59433	2064.00000	16129.00000	0.87349	0.05348	0.00736	0.00632	9.00000	
1659440	0.05416	0.87354	0.00000	0.64803	0.62255	2075.00000	16130.00000	0.87354	0.05416	0.00589	0.00127	11.00000	
1659441	0.06056	0.87360	0.00000	0.67132	0.66262	2178.00000	16131.00000	0.87360	0.06056	0.00955	0.00250	4.00000	
1659456	0.14243	0.87360	0.00000	0.65320	0.65320	3496.00000	16131.00000	0.87360	0.14243	0.00618	0.00208	9.00000	
1659457	0.14287	0.87337	0.00000	0.60508	0.57027	3503.00000	16127.00000	0.87337	0.14287	0.00608	0.00140	6.00000	
1659458	0.14690	0.87349	0.00000	0.71506	0.69596	3568.00000	16129.00000	0.87349	0.14690	0.00411	0.00305	10.00000	
1659459	0.14827	0.87325	0.00000	0.97513	0.94201	3590.00000	16125.00000	0.87325	0.14827	0.00751	0.00149	8.00000	
1659460	0.15131	0.87360	0.00000	0.39850	0.38183	3639.00000	16131.00000	0.87360	0.15131	0.00697	0.00091	7.00000	
1659461	0.16026	0.87349	0.00000	0.54857	0.53428	3783.00000	16129.00000	0.87349	0.16026	0.00533	0.00397	10.00000	
1659462	0.16082	0.87354	0.00000	0.66470	0.61856	3792.00000	16130.00000	0.87354	0.16082	0.00598	0.00342	11.00000	
1659463	0.16628	0.87354	0.00000	0.95860	0.94063	3880.00000	16130.00000	0.87354	0.16628	0.00481	0.00224	9.00000	
1659464	0.16746	0.87360	0.00000	0.90366	0.86366	3899.00000	16131.00000	0.87360	0.16746	0.00581	0.00166	7.00000	
1659465	0.16777	0.87349	0.00000	0.94567	0.94280	3904.00000	16129.00000	0.87349	0.16777	0.00513	0.00202	8.00000	
1659466	0.18281	0.87354	0.00000	0.59365	0.56072	4146.00000	16130.00000	0.87354	0.18281	0.00626	0.00213	7.00000	
1659467	0.18380	0.87372	0.00000	0.66575	0.59811	4162.00000	16133.00000	0.87372	0.18380	0.00923	0.00348	4.00000	
1659468	0.18529	0.87354	0.00000	0.74014	0.72277	4186.00000	16130.00000	0.87354	0.18529	0.00673	0.00162	9.00000	
1659469	0.18579	0.87354	0.00000	0.71882	0.57121	4194.00000	16130.00000	0.87354	0.18579	0.00754	0.00094	10.00000	
1659470	0.18983	0.87354	0.00000	0.98092	0.96006	4259.00000	16130.00000	0.87354	0.18983	0.00771	0.00148	8.00000	
1659581	0.02634	0.87354	0.00000	0.52819	0.42574	1627.00000	16130.00000	0.87354	0.02634	0.00598	0.00104	12.00000	
1659582	0.02708	0.87372	0.00000	0.55780	0.54503	1639.00000	16133.00000	0.87372	0.02708	0.00548	0.00377	12.00000	
1659583	0.03187	0.87360	0.00000	0.63882	0.61144	1716.00000	16131.00000	0.87360	0.03187	0.00440	0.00048	11.00000	
1659584	0.03211	0.87349	0.00000	0.61257	0.59512	1720.00000	16129.00000	0.87349	0.03211	0.00474	0.00256	11.00000	
1659585	0.03255	0.87343	0.00000	0.71259	0.69122	1727.00000	16128.00000	0.87343	0.03255	0.00757	0.00095	9.00000	
1659586	0.03665	0.87360	0.00000	0.60572	0.57909	1793.00000	16131.00000	0.87360	0.03665	0.00706	0.00205	8.00000	
1659587	0.03882	0.87354	0.00000	0.78710	0.69363	1828.00000	16130.00000	0.87354	0.03882	0.00525	0.00296	11.00000	
1659588	0.04230	0.87331	0.00000	0.78751	0.70363	1884.00000	16126.00000	0.87331	0.04230	0.00757	0.00291	8.00000	
1659589	0.04423	0.87343	0.00000	0.71790	0.64927	1915.00000	16128.00000	0.87343	0.04423	0.00643	0.00276	9.00000	
1659590	0.04472	0.87349	0.00000	0.77907	0.72949	1923.00000	16129.00000	0.87349	0.04472	0.00643	0.00179	9.00000	
1659591	0.04646	0.87360	0.00000	0.41178	0.41178	1951.00000	16131.00000	0.87360	0.04646	0.00857	0.00259	8.00000	
1659592	0.04851	0.87337	0.00000	0.78353	0.73521	1984.00000	16127.00000	0.87337	0.04851	0.00662	0.00274	7.00000	
1659593	0.06212	0.87349	0.00000	0.46597	0.46597	2203.00000	16129.00000	0.87349	0.06212	0.00671	0.00535	3.00000	
1659594	0.06609	0.87354	0.00000	0.55997	0.55256	2267.00000	16130.00000	0.87354	0.06609	0.00404	0.00406	8.00000	
1659609	0.14746	0.87349	0.00000	0.50927	0.50927	3577.00000	16129.00000	0.87349	0.14746	0.00425	0.00472	8.00000	
1659610	0.15262	0.87337	0.00000	0.64314	0.64314	3660.00000	16127.00000	0.87337	0.15262	0.00557	0.00156	11.00000	
1659611	0.16287	0.87372	0.00000	0.63539	0.61669	3825.00000	16133.00000	0.87372	0.16287	0.01027	0.00136	3.00000	
1659612	0.17566	0.87343	0.00000	0.63304	0.62140	4031.00000	16128.00000	0.87343	0.17566	0.00681	0.00421	9.00000	
1659613	0.18163	0.87343	0.00000	0.78975	0.75629	4127.00000	16128.00000	0.87343	0.18163	0.00929	0.00096	7.00000	
1659724	0.03162	0.87366	0.00000	0.63144	0.63144	1712.00000	16132.00000	0.87366	0.03162	0.00440	0.00384	7.00000	
1659725	0.03292	0.87396	0.00000	0.39529	0.39529	1733.00000	16137.00000	0.87396	0.03292	0.00651	0.00187	8.00000	
1659726	0.03379	0.87360	0.00000	0.50812	0.49662	1747.00000	16131.00000	0.87360	0.03379	0.00750	0.00385	9.00000	
1659727	0.03715	0.87366	0.00000	0.46535	0.46213	1801.00000	16132.00000	0.87366	0.03715	0.00809	0.00415	8.00000	
1659728	0.03932	0.87360	0.00000	0.64675	0.64505	1836.00000	16131.00000	0.87360	0.03932	0.00863	0.00120	12.00000	
1659729	0.04162	0.87372	0.00000	0.79762	0.72023	1873.00000	16133.00000	0.87372	0.04162	0.00598	0.00594	8.00000	
1659730	0.04572	0.87354	0.00000	0.78929	0.71702	1939.00000	16130.00000	0.87354	0.04572	0.00598	0.00054	8.00000	
1659731	0.04994	0.87360	0.00000	0.82091	0.77876	2007.00000	16131.00000	0.87360	0.04994	0.00883	0.00377	4.00000	
1659732	0.05535	0.87366	0.00000	0.56206	0.56206	2094.00000	16132.00000	0.87366	0.05535	0.00642	0.00148	6.00000	
1659733	0.05603	0.87337	0.00000	0.44437	0.44437	2105.00000	16127.00000	0.87337	0.05603	0.00643	0.00073	7.00000	
1659734	0.05839	0.87360	0.00000	0.65940	0.62170	2143.00000	16131.00000	0.87360	0.05839	0.00933	0.00426	4.00000	
1659755	0.14951	0.87366	0.00000	0.70457	0.69819	3610.00000	16132.00000	0.87366	0.14951	0.00513	0.00044	10.00000	
1659756	0.15336	0.87349	0.00000	0.82385	0.74440	3672.00000	16129.00000	0.87349	0.15336	0.00697	0.00105	10.00000	
1659757	0.15473	0.87366	0.00000	0.96995	0.92743	3694.00000	16132.00000	0.87366	0.15473	0.00525	0.00464	10.00000	
1659758	0.15970	0.87366	0.00000	0.83433	0.77073	3774.00000	16132.00000	0.87366	0.15970	0.00727	0.00214	9.00000	
1659759	0.16355	0.87349	0.00000	0.60935	0.57327	3836.00000	16129.00000	0.87349	0.16355	0.01049	0.00100	6.00000	
1659760	0.16653	0.87366	0.00000	0.38587	0.38587	3884.00000	16132.00000	0.87366	0.16653	0.00481	0.00260	8.00000	
1659761	0.16852	0.87337	0.00000	0.49723	0.46303	3916.00000	16127.00000	0.87337	0.16852	0.00930	0.00908	8.00000	
1659762	0.16939	0.87349	0.00000	0.79531	0.68199	3930.00000	16129.00000	0.87349	0.16939	0.00929	0.00318	2.00000	
1659763	0.18504	0.87384	0.00000	0.94311	0.86766	4182.00000	16135.00000	0.87384	0.18504	0.00673	0.00162	8.00000	
1659764	0.18858	0.87354	0.00000	0.88950	0.84260	4239.00000	16130.00000	0.87354	0.18858	0.00697	0.00153	11.00000	
1659867	0.01217	0.87360	0.00000	0.46204	0.43004	1399.00000	16131.00000	0.87360	0.01217	0.00545	0.05513	7.00000	
1659868	0.01249	0.87366	0.00000	0.46204	0.43004	1404.00000	16132.00000	0.87366	0.01249	0.00442	0.05276	7.00000	
1659869	0.01578	0.87366	0.00000	0.35024	0.35024	1457.00000	16132.00000	0.87366	0.01578	0.00418	0.03233	6.00000	
1659870	0.01808	0.87366	0.00000	0.44028	0.44028	1494.00000	16132.00000	0.87366	0.01808	0.00642	0.02893	6.00000	
1659871	0.02522	0.87366	0.00000	0.70192	0.66759	1609.00000	16132.00000	0.87366	0.02522	0.00642	0.00106	7.00000	
1659872	0.02615	0.87384	0.00000	0.36220	0.36220	1624.00000	16135.00000	0.87384	0.02615	0.00516	0.00243	11.00000	
1659873	0.03423	0.87360	0.00000	0.58502	0.54056	1754.00000	16131.00000	0.87360	0.03423	0.00516	0.00234	6.00000	
1659874	0.03814	0.87366	0.00000	0.68131	0.66401	1817.00000	16132.00000	0.87366	0.03814	0.00706	0.00261	10.00000	
1659875	0.04814	0.87366	0.00000	0.76091	0.68791	1978.00000	16132.00000	0.87366	0.04814	0.00711	0.00305	9.00000	
1659876	0.05112	0.87343	0.00000	0.68350	0.65308	2026.00000	16128.00000	0.87343	0.05112	0.00662	0.00166	8.00000	
1659877	0.05286	0.87366	0.00000	0.89795	0.82289	2054.00000	16132.00000	0.87366	0.05286	0.00674	0.00206	8.00000	
1659878	0.06131	0.87343	0.00000	0.87446	0.82096	2190.00000	16128.00000	0.87343	0.06131	0.01197	0.00286	3.00000	
1659879	0.06410	0.87366	0.00000	0.56725	0.55047	2235.00000	16132.00000	0.87366	0.06410	0.00442	0.00187	7.00000	
1659897	0.14150	0.87366	0.00000	0.60102	0.58615	3481.00000	16132.00000	0.87366	0.14150	0.00628	0.00222	9.00000	
1659898	0.15628	0.87372	0.00000	0.34583	0.34583	3719.00000	16133.00000	0.87372	0.15628	0.00435	0.00143	7.00000	
1659899	0.15846	0.87349	0.00000	0.73848	0.68731	3754.00000	16129.00000	0.87349	0.15846	0.00850	0.00290	8.00000	
1659900	0.17535	0.87366	0.00000	0.75062	0.82098	4026.00000	16132.00000	0.87366	0.17535	0.00377	0.00566	9.00000	
1659901	0.17833	0.87366	0.00000	0.60373	0.60373	4074.00000	16132.00000	0.87366	0.17833	0.00411	0.00172	10.00000	
1659902	0.17976	0.87360	0.00000	0.41852	0.41852	4097.00000	16131.00000	0.87360	0.17976	0.00525	0.00275	10.00000	
1660003	0.02124	0.87378	0.00000	0.59353	0.50614	1545.00000	16134.00000	0.87378	0.02124	0.00914	0.01404	7.00000	
1660004	0.02391	0.87372	0.00000	0.58010	0.56202	1588.00000	16133.00000	0.87372	0.02391	0.00651	0.00172	9.00000	
1660005	0.02671	0.87384	0.00000	0.57083	0.55660	1633.00000	16135.00000	0.87384	0.02671	0.00674	0.00138	12.00000	
1660006	0.02926	0.87384	0.00000	0.56271	0.52757	1674.00000	16135.00000	0.87384	0.02926	0.00651	0.00176	11.00000	
1660007	0.02963	0.87378	0.00000	0.57347	0.50280	1680.00000	16134.00000	0.87378	0.02963	0.00505	0.00162	8.00000	
1660008	0.03112	0.87360	0.00000	0.55616	0.55304	1704.00000	16131.00000	0.87360	0.03112	0.00817	0.00423	9.00000	
1660009	0.03621	0.87366	0.00000	0.59044	0.58806	1786.00000	16132.00000	0.87366	0.03621	0.00598	0.00011	10.00000	
1660010	0.03857	0.87384	0.00000	0.77866	0.60511	1824.00000	16135.00000	0.87384	0.03857	0.00662	0.00314	10.00000	
1660011	0.04224	0.87378	0.00000	0.60557	0.60557	1883.00000	16134.00000	0.87378	0.04224	0.00814	0.00509	8.00000	
1660012	0.04392	0.87372	0.00000	0.75421	0.71370	1910.00000	16133.00000	0.87372	0.04392	0.00516	0.00117	12.00000	
1660013	0.05379	0.87378	0.00000	0.61748	0.59855	2069.00000	16134.00000	0.87378	0.05379	0.00516	0.00109	9.00000	
1660014	0.06572	0.87372	0.00000	0.61412	0.58645	2261.00000	16133.00000	0.87372	0.06572	0.00615	0.00095	6.00000	
1660015	0.06851	0.87337	0.00000	0.59077	0.56722	2306.00000	16127.00000	0.87337	0.06851	0.00598	0.00227	8.00000	
1660016	0.06870	0.87366	0.00000	0.81057	0.70455	2309.00000	16132.00000	0.87366	0.06870	0.00598	0.00108	7.00000	
1660034	0.14380	0.87372	0.00000	0.68854	0.66888	3518.00000	16133.00000	0.87372	0.14380	0.00653	0.00414	8.00000	
1660035	0.14498	0.87372	0.00000	0.66366	0.66366	3537.00000	16133.00000	0.87372	0.14498	0.00789	0.00392	8.00000	
1660036	0.14572	0.87372	0.00000	0.65329	0.63200	3549.00000	16133.00000	0.87372	0.14572	0.00840	0.00477	6.00000	
1660037	0.14690	0.87372	0.00000	0.65136	0.65136	3568.00000	16133.00000	0.87372	0.14690	0.00411	0.00067	10.00000	
1660038	0.15082	0.87372	0.00000	0.71093	0.69738	3631.00000	16133.00000	0.87372	0.15082	0.00697	0.00244	10.00000	
1660039	0.15218	0.87378	0.00000	0.98086	0.97225	3653.00000	16134.00000	0.87378	0.15218	0.00625	0.00194	8.00000	
1660040	0.15274	0.87366	0.00000	0.79686	0.73549	3662.00000	16132.00000	0.87366	0.15274	0.00557	0.00227	11.00000	
1660041	0.15442	0.87384	0.00000	0.42694	0.42617	3689.00000	16135.00000	0.87384	0.15442	0.00481	0.00747	7.00000	
1660042	0.15504	0.87407	0.00000	0.48869	0.47795	3699.00000	16139.00000	0.87407	0.15504	0.00684	0.00083	9.00000	
1660043	0.15603	0.87372	0.00000	0.88801	0.71510	3715.00000	16133.00000	0.87372	0.15603	0.00435	0.00127	7.00000	
1660044	0.16125	0.87366	0.00000	0.58242	0.58242	3799.00000	16132.00000	0.87366	0.16125	0.00525	0.00522	10.00000	
1660045	0.16579	0.87360	0.00000	0.90347	0.88018	3872.00000	16131.00000	0.87360	0.16579	0.00697	0.00115	8.00000	
1660046	0.17933	0.87372	0.00000	0.67960	0.60560	4090.00000	16133.00000	0.87372	0.17933	0.00553	0.00231	11.00000	
1660047	0.18212	0.87366	0.00000	0.64471	0.64471	4135.00000	16132.00000	0.87366	0.18212	0.00727	0.00512	8.00000	
1660048	0.18448	0.87378	0.00000	0.53063	0.53063	4173.00000	16134.00000	0.87378	0.18448	0.00754	0.00112	7.00000	
1660049	0.18902	0.87372	0.00000	0.98504	0.96973	4246.00000	16133.00000	0.87372	0.18902	0.00598	0.00339	9.00000	
1660050	0.19051	0.87372	0.00000	0.86922	0.78869	4270.00000	16133.00000	0.87372	0.19051	0.00876	0.00189	5.00000	
1660051	0.19212	0.87396	0.00000	0.64987	0.64987	4296.00000	16137.00000	0.87396	0.19212	0.00525	0.01881	5.00000	
1660052	0.19256	0.87372	0.00000	0.55058	0.55058	4303.00000	16133.00000	0.87372	0.19256	0.00719	0.01883	7.00000	
1660148	0.01683	0.87372	0.00000	0.35177	0.34626	1474.00000	16133.00000	0.87372	0.01683	0.00711	0.03390	6.00000	
1660149	0.01845	0.87372	0.00000	0.44028	0.44028	1500.00000	16133.00000	0.87372	0.01845	0.00651	0.02459	8.00000	
1660150	0.03982	0.87372	0.00000	0.67738	0.67738	1844.00000	16133.00000	0.87372	0.03982	0.00404	0.00154	9.00000	
1660151	0.04323	0.87372	0.00000	0.75531	0.70369	1899.00000	16133.00000	0.87372	0.04323	0.00429	0.00214	10.00000	
1660152	0.04777	0.87384	0.00000	0.53428	0.53048	1972.00000	16135.00000	0.87384	0.04777	0.00573	0.00052	10.00000	
1660153	0.05559	0.87396	0.00000	0.56206	0.56206	2098.00000	16137.00000	0.87396	0.05559	0.00662	0.00773	8.00000	
1660154	0.05684	0.87378	0.00000	0.69166	0.65284	2118.00000	16134.00000	0.87378	0.05684	0.00605	0.00521	5.00000	
1660155	0.06715	0.87378	0.00000	0.89476	0.76686	2284.00000	16134.00000	0.87378	0.06715	0.00651	0.00266	9.00000	
1660156	0.06752	0.87384	0.00000	0.67477	0.62201	2290.00000	16135.00000	0.87384	0.06752	0.00525	0.00277	11.00000	
1660157	0.06795	0.87378	0.00000	0.64630	0.64630	2297.00000	16134.00000	0.87378	0.06795	0.00516	0.00432	12.00000	
1660169	0.15579	0.87372	0.00000	0.78720	0.78720	3711.00000	16133.00000	0.87372	0.15579	0.00385	0.00125	10.00000	
1660170	0.16392	0.87396	0.00000	0.67254	0.64313	3842.00000	16137.00000	0.87396	0.16392	0.00727	0.00164	5.00000	
1660171	0.16777	0.87378	0.00000	0.96781	0.88788	3904.00000	16134.00000	0.87378	0.16777	0.00513	0.00054	8.00000	
1660172	0.16808	0.87378	0.00000	0.49723	0.46303	3909.00000	16134.00000	0.87378	0.16808	0.00543	0.00259	7.00000	
1660173	0.17902	0.87366	0.00000	0.66715	0.65452	4085.00000	16132.00000	0.87366	0.17902	0.00553	0.00363	14.00000	
1660174	0.18051	0.87343	0.00000	0.59495	0.58626	4109.00000	16128.00000	0.87343	0.18051	0.00608	0.00195	7.00000	
1660175	0.18330	0.87390	0.00000	0.62913	0.62913	4154.00000	16136.00000	0.87390	0.18330	0.00821	0.00203	3.00000	
1660176	0.19101	0.87378	0.00000	0.64987	0.64987	4278.00000	16134.00000	0.87378	0.19101	0.00850	0.00510	2.00000	
1660177	0.19188	0.87378	0.00000	0.64987	0.64987	4292.00000	16134.00000	0.87378	0.19188	0.00533	0.01522	6.00000	
1660289	0.01572	0.87390	0.00000	0.35024	0.35024	1456.00000	16136.00000	0.87390	0.01572	0.00418	0.03646	8.00000	
1660290	0.02025	0.87372	0.00000	0.39153	0.39153	1529.00000	16133.00000	0.87372	0.02025	0.00674	0.02464	6.00000	
1660291	0.02062	0.87384	0.00000	0.39153	0.39153	1535.00000	16135.00000	0.87384	0.02062	0.00674	0.02020	7.00000	
1660292	0.02236	0.87390	0.00000	0.45215	0.45215	1563.00000	16136.00000	0.87390	0.02236	0.00548	0.00467	5.00000	
1660293	0.02851	0.87384	0.00000	0.63104	0.56025	1662.00000	16135.00000	0.87384	0.02851	0.00474	0.00120	7.00000	
1660294	0.02876	0.87396	0.00000	0.55071	0.55071	1666.00000	16137.00000	0.87396	0.02876	0.00474	0.00331	5.00000	
1660295	0.03069	0.87384	0.00000	0.63916	0.60707	1697.00000	16135.00000	0.87384	0.03069	0.00671	0.00157	12.00000	
1660296	0.03236	0.87425	0.00000	0.50294	0.47819	1724.00000	16142.00000	0.87425	0.03236	0.00457	0.00202	9.00000	
1660297	0.03249	0.87402	0.00000	0.48552	0.46137	1726.00000	16138.00000	0.87402	0.03249	0.00457	0.00238	9.00000	
1660298	0.03329	0.87390	0.00000	0.45193	0.44911	1739.00000	16136.00000	0.87390	0.03329	0.00651	0.00330	9.00000	
1660299	0.03441	0.87384	0.00000	0.59032	0.55250	1757.00000	16135.00000	0.87384	0.03441	0.00516	0.00196	9.00000	
