	AreaShape_Center_X	AreaShape_Center_Y	ImageNumber	Intensity_MaxIntensityEdge_Costum	Intensity_UpperQuartileIntensity_Costum	AreaShape_Center_X_Orig	AreaShape_Center_Y_Orig	AreaShape_Center_Y_NoLocalAdjustment	AreaShape_Center_X_NoLocalAdjustment	ClosestHandENuclei	ClosestIPOXNuclei	N_Neighbors_1E-3
 600184	0.19414	0.32394	0.00000	0.94132	0.91943	5493.00000	7987.00000	0.32394	0.19414	0.00452	0.00112	16.00000	
 600185	0.19692	0.32379	0.00000	0.91840	0.84531	5547.00000	7984.00000	0.32379	0.19692	0.00527	0.00868	9.00000	
 600186	0.19733	0.32389	0.00000	0.78588	0.78588	5555.00000	7986.00000	0.32389	0.19733	0.00527	0.01076	9.00000	
 600187	0.19825	0.32384	0.00000	0.95952	0.95952	5573.00000	7985.00000	0.32384	0.19825	0.00549	0.00372	13.00000	
 600188	0.20427	0.32384	0.00000	0.89834	0.86791	5690.00000	7985.00000	0.32384	0.20427	0.00511	0.00876	11.00000	
 600189	0.20936	0.32399	0.00000	0.84706	0.82686	5789.00000	7988.00000	0.32399	0.20936	0.00542	0.00396	8.00000	
 600329	0.15558	0.32410	0.00000	0.95196	0.94177	4743.00000	7990.00000	0.32410	0.15558	0.00373	0.00209	11.00000	
 600330	0.15614	0.32389	0.00000	0.97003	0.94726	4754.00000	7986.00000	0.32389	0.15614	0.00272	0.00137	11.00000	
 600331	0.15825	0.32404	0.00000	0.98806	0.97415	4795.00000	7989.00000	0.32404	0.15825	0.00461	0.00652	12.00000	
 600332	0.16087	0.32446	0.00000	0.82010	0.80501	4846.00000	7997.00000	0.32446	0.16087	0.00571	0.00540	10.00000	
 600333	0.16272	0.32399	0.00000	0.86562	0.83843	4882.00000	7988.00000	0.32399	0.16272	0.00486	0.00405	9.00000	
 600334	0.17388	0.32389	0.00000	0.93008	0.92134	5099.00000	7986.00000	0.32389	0.17388	0.00606	0.00148	15.00000	
 600335	0.17460	0.32399	0.00000	0.92117	0.92117	5113.00000	7988.00000	0.32399	0.17460	0.00728	0.00140	13.00000	
 600336	0.18041	0.32389	0.00000	0.87968	0.87325	5226.00000	7986.00000	0.32389	0.18041	0.00527	0.00673	15.00000	
 600337	0.18144	0.32394	0.00000	0.88706	0.88706	5246.00000	7987.00000	0.32394	0.18144	0.00461	0.00304	15.00000	
 600338	0.18560	0.32379	0.00000	0.83834	0.83747	5327.00000	7984.00000	0.32379	0.18560	0.00808	0.00290	6.00000	
 600339	0.19085	0.32389	0.00000	0.94344	0.92396	5429.00000	7986.00000	0.32389	0.19085	0.00903	0.00596	12.00000	
 600340	0.19645	0.32394	0.00000	0.83270	0.83270	5538.00000	7987.00000	0.32394	0.19645	0.00728	0.00246	11.00000	
 600341	0.20308	0.32394	0.00000	0.87887	0.87887	5667.00000	7987.00000	0.32394	0.20308	0.00486	0.02582	6.00000	
 600342	0.21028	0.32373	0.00000	0.95814	0.95510	5807.00000	7983.00000	0.32373	0.21028	0.00728	0.00039	7.00000	
 600343	0.21100	0.32404	0.00000	0.90184	0.88528	5821.00000	7989.00000	0.32404	0.21100	0.00960	0.00491	10.00000	
 600344	0.21157	0.32394	0.00000	0.95439	0.92183	5832.00000	7987.00000	0.32394	0.21157	0.00808	0.00663	12.00000	
 600496	0.15537	0.32415	0.00000	0.92476	0.90901	4739.00000	7991.00000	0.32415	0.15537	0.00373	0.00083	11.00000	
 600497	0.15666	0.32415	0.00000	0.99098	0.98763	4764.00000	7991.00000	0.32415	0.15666	0.00818	0.00202	7.00000	
 600498	0.15897	0.32415	0.00000	0.90974	0.90900	4809.00000	7991.00000	0.32415	0.15897	0.00688	0.00520	13.00000	
 600499	0.16005	0.32410	0.00000	0.92098	0.92098	4830.00000	7990.00000	0.32410	0.16005	0.00271	0.00445	8.00000	
 600500	0.16699	0.32399	0.00000	0.66868	0.63903	4965.00000	7988.00000	0.32399	0.16699	0.00461	0.00077	12.00000	
 600501	0.17753	0.32394	0.00000	0.78494	0.78494	5170.00000	7987.00000	0.32394	0.17753	0.00688	0.00426	11.00000	
 600502	0.17805	0.32404	0.00000	0.84058	0.84058	5180.00000	7989.00000	0.32404	0.17805	0.00549	0.00388	15.00000	
 600503	0.17861	0.32399	0.00000	0.85820	0.84599	5191.00000	7988.00000	0.32399	0.17861	0.00486	0.00197	17.00000	
 600504	0.17928	0.32399	0.00000	0.73571	0.73571	5204.00000	7988.00000	0.32399	0.17928	0.00452	0.00793	15.00000	
 600505	0.18838	0.32404	0.00000	0.90069	0.86344	5381.00000	7989.00000	0.32404	0.18838	0.00639	0.00697	9.00000	
 600506	0.18951	0.32410	0.00000	0.93203	0.91791	5403.00000	7990.00000	0.32410	0.18951	0.00549	0.00062	15.00000	
 600507	0.19219	0.32399	0.00000	0.81883	0.81883	5455.00000	7988.00000	0.32399	0.19219	0.00706	0.00344	7.00000	
 600508	0.19275	0.32399	0.00000	0.82760	0.82175	5466.00000	7988.00000	0.32399	0.19275	0.00728	0.00702	13.00000	
 600509	0.20375	0.32399	0.00000	0.87887	0.87887	5680.00000	7988.00000	0.32399	0.20375	0.00452	0.01509	12.00000	
 600510	0.20488	0.32404	0.00000	0.92120	0.91309	5702.00000	7989.00000	0.32404	0.20488	0.00527	0.00284	11.00000	
 600511	0.20895	0.32399	0.00000	0.83133	0.83133	5781.00000	7988.00000	0.32399	0.20895	0.00549	0.00281	7.00000	
 600663	0.15445	0.32399	0.00000	0.81023	0.81023	4721.00000	7988.00000	0.32399	0.15445	0.00661	0.00068	10.00000	
 600664	0.16159	0.32410	0.00000	0.96424	0.93763	4860.00000	7990.00000	0.32410	0.16159	0.00486	0.00243	10.00000	
 600665	0.16252	0.32420	0.00000	0.87783	0.86685	4878.00000	7992.00000	0.32420	0.16252	0.00511	0.00326	10.00000	
 600666	0.16370	0.32404	0.00000	0.87400	0.86785	4901.00000	7989.00000	0.32404	0.16370	0.00404	0.00830	13.00000	
 600667	0.17501	0.32404	0.00000	0.92117	0.92117	5121.00000	7989.00000	0.32404	0.17501	0.00527	0.00619	10.00000	
 600668	0.17835	0.32410	0.00000	0.87106	0.87106	5186.00000	7990.00000	0.32410	0.17835	0.00486	0.00219	15.00000	
 600669	0.18293	0.32404	0.00000	0.86813	0.86813	5275.00000	7989.00000	0.32404	0.18293	0.00651	0.00130	12.00000	
 600670	0.19465	0.32404	0.00000	0.94757	0.95085	5503.00000	7989.00000	0.32404	0.19465	0.00606	0.00164	13.00000	
 600671	0.20627	0.32399	0.00000	0.86802	0.86802	5729.00000	7988.00000	0.32399	0.20627	0.00772	0.00400	5.00000	
 600865	0.15584	0.32456	0.00000	0.87409	0.87409	4748.00000	7999.00000	0.32456	0.15584	0.00572	0.00441	10.00000	
 600866	0.15856	0.32410	0.00000	0.98806	0.97415	4801.00000	7990.00000	0.32410	0.15856	0.00549	0.00689	14.00000	
 600867	0.16021	0.32410	0.00000	0.95338	0.94493	4833.00000	7990.00000	0.32410	0.16021	0.00271	0.00272	7.00000	
 600868	0.16201	0.32410	0.00000	0.92039	0.90457	4868.00000	7990.00000	0.32410	0.16201	0.00639	0.00341	12.00000	
 600869	0.16458	0.32404	0.00000	0.94663	0.93321	4918.00000	7989.00000	0.32404	0.16458	0.00571	0.00496	14.00000	
 600870	0.16504	0.32404	0.00000	0.89906	0.88417	4927.00000	7989.00000	0.32404	0.16504	0.00728	0.00352	12.00000	
 600871	0.17342	0.32410	0.00000	0.94726	0.90865	5090.00000	7990.00000	0.32410	0.17342	0.00486	0.00130	13.00000	
 600872	0.17548	0.32410	0.00000	0.92117	0.92117	5130.00000	7990.00000	0.32410	0.17548	0.00706	0.01433	8.00000	
 600873	0.18175	0.32389	0.00000	0.88706	0.88706	5252.00000	7986.00000	0.32389	0.18175	0.00549	0.00544	15.00000	
 600874	0.18792	0.32410	0.00000	0.87326	0.84447	5372.00000	7990.00000	0.32410	0.18792	0.00808	0.00755	5.00000	
 600875	0.19003	0.32404	0.00000	0.89731	0.89731	5413.00000	7989.00000	0.32404	0.19003	0.00404	0.00135	16.00000	
 600876	0.20442	0.32415	0.00000	0.89834	0.86791	5693.00000	7991.00000	0.32415	0.20442	0.00606	0.00448	10.00000	
 601008	0.15347	0.32420	0.00000	0.99185	0.97802	4702.00000	7992.00000	0.32420	0.15347	0.00776	0.00409	8.00000	
 601009	0.15799	0.32410	0.00000	0.93870	0.93870	4790.00000	7990.00000	0.32410	0.15799	0.00461	0.00375	10.00000	
 601010	0.16396	0.32425	0.00000	0.81899	0.81899	4906.00000	7993.00000	0.32425	0.16396	0.00571	0.00752	14.00000	
 601011	0.16607	0.32404	0.00000	0.86647	0.84766	4947.00000	7989.00000	0.32404	0.16607	0.00606	0.00194	9.00000	
 601012	0.16725	0.32415	0.00000	0.96516	0.89044	4970.00000	7991.00000	0.32415	0.16725	0.00286	0.00084	13.00000	
 601013	0.16740	0.32410	0.00000	0.52589	0.52589	4973.00000	7990.00000	0.32410	0.16740	0.00286	0.00026	13.00000	
 601014	0.16843	0.32404	0.00000	0.98768	0.97628	4993.00000	7989.00000	0.32404	0.16843	0.00606	0.00515	8.00000	
 601015	0.17990	0.32410	0.00000	0.82138	0.82138	5216.00000	7990.00000	0.32410	0.17990	0.00651	0.00136	16.00000	
 601016	0.18648	0.32415	0.00000	0.79217	0.79217	5344.00000	7991.00000	0.32415	0.18648	0.00461	0.00307	4.00000	
 601017	0.18915	0.32415	0.00000	0.92974	0.92344	5396.00000	7991.00000	0.32415	0.18915	0.00639	0.00035	13.00000	
 601018	0.18982	0.32415	0.00000	0.86062	0.83712	5409.00000	7991.00000	0.32415	0.18982	0.00404	0.00108	15.00000	
 601019	0.19321	0.32415	0.00000	0.88081	0.87450	5475.00000	7991.00000	0.32415	0.19321	0.00527	0.00721	14.00000	
 601020	0.19584	0.32415	0.00000	0.97995	0.96056	5526.00000	7991.00000	0.32415	0.19584	0.00578	0.00271	9.00000	
 601021	0.20396	0.32415	0.00000	0.87887	0.87887	5684.00000	7991.00000	0.32415	0.20396	0.00452	0.01057	13.00000	
 601022	0.21229	0.32415	0.00000	0.96664	0.95910	5846.00000	7991.00000	0.32415	0.21229	0.00549	0.00149	9.00000	
 601023	0.21260	0.32425	0.00000	0.99451	0.97281	5852.00000	7993.00000	0.32425	0.21260	0.00571	0.00240	10.00000	
 601180	0.15398	0.32415	0.00000	0.85756	0.85631	4712.00000	7991.00000	0.32415	0.15398	0.00837	0.00050	12.00000	
 601181	0.15733	0.32410	0.00000	0.95532	0.94887	4777.00000	7990.00000	0.32410	0.15733	0.00549	0.00096	7.00000	
 601182	0.16334	0.32425	0.00000	0.87400	0.86785	4894.00000	7993.00000	0.32425	0.16334	0.00651	0.00946	11.00000	
 601183	0.17193	0.32415	0.00000	0.80496	0.80496	5061.00000	7991.00000	0.32415	0.17193	0.00452	0.00452	9.00000	
 601184	0.17244	0.32430	0.00000	0.90487	0.90411	5071.00000	7994.00000	0.32430	0.17244	0.00578	0.00316	11.00000	
 601185	0.17404	0.32420	0.00000	0.97855	0.93537	5102.00000	7992.00000	0.32420	0.17404	0.00452	0.00125	14.00000	
 601186	0.18149	0.32420	0.00000	0.88706	0.88706	5247.00000	7992.00000	0.32420	0.18149	0.00461	0.00185	16.00000	
 601187	0.18195	0.32430	0.00000	0.88706	0.88706	5256.00000	7994.00000	0.32430	0.18195	0.00511	0.00847	15.00000	
 601188	0.19100	0.32446	0.00000	0.72444	0.72444	5432.00000	7997.00000	0.32446	0.19100	0.00549	0.00394	9.00000	
 601189	0.19362	0.32420	0.00000	0.98891	0.97728	5483.00000	7992.00000	0.32420	0.19362	0.00578	0.00103	15.00000	
 601190	0.19424	0.32425	0.00000	0.96734	0.95574	5495.00000	7993.00000	0.32425	0.19424	0.00486	0.00109	14.00000	
 601191	0.19887	0.32410	0.00000	0.80876	0.80876	5585.00000	7990.00000	0.32410	0.19887	0.00745	0.00061	8.00000	
 601192	0.20298	0.32446	0.00000	0.95702	0.94496	5665.00000	7997.00000	0.32446	0.20298	0.00852	0.02142	6.00000	
 601193	0.20514	0.32420	0.00000	0.93916	0.89953	5707.00000	7992.00000	0.32420	0.20514	0.00527	0.00035	11.00000	
 601194	0.21033	0.32415	0.00000	0.97787	0.97510	5808.00000	7991.00000	0.32415	0.21033	0.00639	0.00255	6.00000	
 601334	0.16427	0.32415	0.00000	0.81899	0.81899	4912.00000	7991.00000	0.32415	0.16427	0.00571	0.00330	12.00000	
 601335	0.16663	0.32425	0.00000	0.43427	0.43427	4958.00000	7993.00000	0.32425	0.16663	0.00542	0.00169	12.00000	
 601336	0.16787	0.32415	0.00000	0.97511	0.95844	4982.00000	7991.00000	0.32415	0.16787	0.00542	0.00151	13.00000	
 601337	0.17270	0.32410	0.00000	0.85586	0.84260	5076.00000	7990.00000	0.32410	0.17270	0.00578	0.00087	12.00000	
 601338	0.18031	0.32435	0.00000	0.82138	0.82138	5224.00000	7995.00000	0.32435	0.18031	0.00651	0.00930	15.00000	
 601339	0.18077	0.32430	0.00000	0.78627	0.77398	5233.00000	7994.00000	0.32430	0.18077	0.00542	0.00312	15.00000	
 601340	0.18237	0.32420	0.00000	0.93822	0.87570	5264.00000	7992.00000	0.32420	0.18237	0.00639	0.00863	15.00000	
 601341	0.18432	0.32435	0.00000	0.85458	0.83010	5302.00000	7995.00000	0.32435	0.18432	0.00639	0.00130	8.00000	
 601342	0.18596	0.32430	0.00000	0.80023	0.79277	5334.00000	7994.00000	0.32430	0.18596	0.00903	0.00490	6.00000	
 601343	0.19717	0.32430	0.00000	0.79303	0.79303	5552.00000	7994.00000	0.32430	0.19717	0.00772	0.01118	12.00000	
 601344	0.19830	0.32415	0.00000	0.95805	0.95422	5574.00000	7991.00000	0.32415	0.19830	0.00549	0.00556	8.00000	
 601345	0.20344	0.32410	0.00000	0.87887	0.87887	5674.00000	7990.00000	0.32410	0.20344	0.00486	0.01894	8.00000	
 601346	0.20581	0.32404	0.00000	0.95209	0.94013	5720.00000	7989.00000	0.32404	0.20581	0.00688	0.00177	9.00000	
 601488	0.16571	0.32415	0.00000	0.75207	0.75207	4940.00000	7991.00000	0.32415	0.16571	0.00658	0.00236	9.00000	
 601489	0.16694	0.32425	0.00000	0.77287	0.59955	4964.00000	7993.00000	0.32425	0.16694	0.00452	0.00066	12.00000	
 601490	0.18972	0.32435	0.00000	0.90953	0.87341	5407.00000	7995.00000	0.32435	0.18972	0.00361	0.00178	15.00000	
 601491	0.18992	0.32435	0.00000	0.96701	0.90069	5411.00000	7995.00000	0.32435	0.18992	0.00361	0.00170	15.00000	
 601492	0.19018	0.32430	0.00000	0.89068	0.93198	5416.00000	7994.00000	0.32430	0.19018	0.00461	0.00270	15.00000	
 601493	0.19265	0.32441	0.00000	0.88081	0.87450	5464.00000	7996.00000	0.32441	0.19265	0.00745	0.00666	11.00000	
 601494	0.19928	0.32420	0.00000	1.00000	0.99367	5593.00000	7992.00000	0.32420	0.19928	0.00658	0.00274	8.00000	
 601495	0.20026	0.32435	0.00000	0.87418	0.83625	5612.00000	7995.00000	0.32435	0.20026	0.00639	0.00591	9.00000	
 601496	0.20545	0.32441	0.00000	0.95414	0.94516	5713.00000	7996.00000	0.32441	0.20545	0.00639	0.00242	9.00000	
 601497	0.20889	0.32430	0.00000	0.83133	0.83133	5780.00000	7994.00000	0.32430	0.20889	0.00549	0.00413	8.00000	
 601651	0.15270	0.32435	0.00000	0.85313	0.83831	4687.00000	7995.00000	0.32435	0.15270	0.00654	0.00236	5.00000	
 601652	0.15491	0.32410	0.00000	0.80045	0.79211	4730.00000	7990.00000	0.32410	0.15491	0.00727	0.00162	12.00000	
 601653	0.15620	0.32420	0.00000	0.92380	0.91555	4755.00000	7992.00000	0.32420	0.15620	0.00818	0.00096	2.00000	
 601654	0.15702	0.32456	0.00000	0.98608	0.98370	4771.00000	7999.00000	0.32456	0.15702	0.00452	0.00618	6.00000	
 601655	0.16118	0.32435	0.00000	0.97680	0.95158	4852.00000	7995.00000	0.32435	0.16118	0.00542	0.00727	10.00000	
 601656	0.16175	0.32435	0.00000	0.92039	0.90457	4863.00000	7995.00000	0.32435	0.16175	0.00452	0.00474	10.00000	
 601657	0.17316	0.32430	0.00000	0.94965	0.93606	5085.00000	7994.00000	0.32430	0.17316	0.00578	0.00226	13.00000	
 601658	0.17352	0.32435	0.00000	0.93392	0.92312	5092.00000	7995.00000	0.32435	0.17352	0.00452	0.00176	15.00000	
 601659	0.17455	0.32441	0.00000	0.97759	0.97534	5112.00000	7996.00000	0.32441	0.17455	0.00578	0.00443	12.00000	
 601660	0.17491	0.32435	0.00000	0.79375	0.79375	5119.00000	7995.00000	0.32435	0.17491	0.00571	0.00689	12.00000	
 601661	0.17676	0.32435	0.00000	0.87144	0.87144	5155.00000	7995.00000	0.32435	0.17676	0.00903	0.00884	6.00000	
 601662	0.17799	0.32441	0.00000	0.88713	0.87637	5179.00000	7996.00000	0.32441	0.17799	0.00527	0.00290	15.00000	
 601663	0.19213	0.32456	0.00000	0.82003	0.82003	5454.00000	7999.00000	0.32456	0.19213	0.00943	0.00772	7.00000	
 601664	0.19398	0.32415	0.00000	0.98564	0.96999	5490.00000	7991.00000	0.32415	0.19398	0.00452	0.00238	17.00000	
 601665	0.19517	0.32451	0.00000	0.96596	0.95204	5513.00000	7998.00000	0.32451	0.19517	0.00549	0.00202	9.00000	
 601666	0.19558	0.32394	0.00000	0.94323	0.92539	5521.00000	7987.00000	0.32394	0.19558	0.00578	0.00195	10.00000	
 601667	0.19964	0.32430	0.00000	1.00000	0.99702	5600.00000	7994.00000	0.32430	0.19964	0.00658	0.00602	12.00000	
 601668	0.20643	0.32441	0.00000	0.84457	0.83304	5732.00000	7996.00000	0.32441	0.20643	0.00772	0.00260	4.00000	
 601669	0.21188	0.32430	0.00000	0.95439	0.92183	5838.00000	7994.00000	0.32430	0.21188	0.00772	0.00277	11.00000	
 601824	0.15805	0.32456	0.00000	0.87647	0.87323	4791.00000	7999.00000	0.32456	0.15805	0.00767	0.00348	8.00000	
 601825	0.16715	0.32441	0.00000	0.93281	0.83676	4968.00000	7996.00000	0.32441	0.16715	0.00452	0.00212	13.00000	
 601826	0.16740	0.32435	0.00000	0.95345	0.94169	4973.00000	7995.00000	0.32435	0.16740	0.00452	0.00054	12.00000	
 601827	0.16787	0.32446	0.00000	0.87148	0.86422	4982.00000	7997.00000	0.32446	0.16787	0.00542	0.00030	12.00000	
 601828	0.17419	0.32441	0.00000	0.94832	0.94253	5105.00000	7996.00000	0.32441	0.17419	0.00404	0.00066	16.00000	
 601829	0.17851	0.32441	0.00000	0.76319	0.76319	5189.00000	7996.00000	0.32441	0.17851	0.00527	0.00262	15.00000	
 601830	0.17897	0.32435	0.00000	0.87707	0.87707	5198.00000	7995.00000	0.32435	0.17897	0.00767	0.00359	17.00000	
 601831	0.18108	0.32430	0.00000	0.78627	0.77398	5239.00000	7994.00000	0.32430	0.18108	0.00542	0.00485	15.00000	
 601832	0.18272	0.32435	0.00000	0.93822	0.87570	5271.00000	7995.00000	0.32435	0.18272	0.00632	0.00175	15.00000	
 601833	0.18504	0.32446	0.00000	0.90243	0.85761	5316.00000	7997.00000	0.32446	0.18504	0.00772	0.00220	6.00000	
 601834	0.19625	0.32430	0.00000	0.79723	0.77596	5534.00000	7994.00000	0.32430	0.19625	0.00452	0.00315	10.00000	
 601835	0.20488	0.32492	0.00000	0.98885	0.95001	5702.00000	8006.00000	0.32492	0.20488	0.00651	0.00136	13.00000	
 601978	0.15440	0.32441	0.00000	0.90240	0.89514	4720.00000	7996.00000	0.32441	0.15440	0.00691	0.00166	8.00000	
 601979	0.15553	0.32446	0.00000	0.95140	0.91962	4742.00000	7997.00000	0.32446	0.15553	0.00572	0.00111	11.00000	
 601980	0.15728	0.32456	0.00000	0.95261	0.93964	4776.00000	7999.00000	0.32456	0.15728	0.00452	0.00659	7.00000	
 601981	0.15913	0.32451	0.00000	0.90974	0.90900	4812.00000	7998.00000	0.32451	0.15913	0.00404	0.00329	13.00000	
 601982	0.16607	0.32441	0.00000	0.98370	0.94654	4947.00000	7996.00000	0.32441	0.16607	0.00578	0.00125	8.00000	
 601983	0.16853	0.32441	0.00000	0.95661	0.93645	4995.00000	7996.00000	0.32441	0.16853	0.00658	0.00455	6.00000	
 601984	0.17959	0.32430	0.00000	0.73571	0.73571	5210.00000	7994.00000	0.32430	0.17959	0.00511	0.00238	14.00000	
 601985	0.18134	0.32451	0.00000	0.88706	0.88706	5244.00000	7998.00000	0.32451	0.18134	0.00578	0.00788	14.00000	
 601986	0.18175	0.32451	0.00000	0.88706	0.88706	5252.00000	7998.00000	0.32451	0.18175	0.00511	0.00828	16.00000	
 601987	0.18828	0.32451	0.00000	0.87326	0.84447	5379.00000	7998.00000	0.32451	0.18828	0.00833	0.00206	8.00000	
 601988	0.19069	0.32441	0.00000	0.72444	0.72444	5426.00000	7996.00000	0.32441	0.19069	0.00527	0.00511	12.00000	
 601989	0.19337	0.32441	0.00000	0.82373	0.82373	5478.00000	7996.00000	0.32441	0.19337	0.00461	0.00288	15.00000	
 601990	0.19799	0.32441	0.00000	0.87078	0.87078	5568.00000	7996.00000	0.32441	0.19799	0.00688	0.00565	9.00000	
 601991	0.20427	0.32446	0.00000	0.87887	0.87887	5690.00000	7997.00000	0.32446	0.20427	0.00578	0.00318	11.00000	
 601992	0.20920	0.32451	0.00000	0.83133	0.83133	5786.00000	7998.00000	0.32451	0.20920	0.00651	0.00736	8.00000	
 601993	0.21136	0.32446	0.00000	0.65443	0.65443	5828.00000	7997.00000	0.32446	0.21136	0.00542	0.00610	10.00000	
 602133	0.16149	0.32435	0.00000	0.96424	0.93763	4858.00000	7995.00000	0.32435	0.16149	0.00452	0.00727	10.00000	
 602134	0.16303	0.32446	0.00000	0.84625	0.84625	4888.00000	7997.00000	0.32446	0.16303	0.00651	0.01208	11.00000	
 602135	0.17213	0.32451	0.00000	0.78332	0.78332	5065.00000	7998.00000	0.32451	0.17213	0.00632	0.00130	13.00000	
 602136	0.17733	0.32435	0.00000	0.87953	0.87953	5166.00000	7995.00000	0.32435	0.17733	0.00808	0.00381	9.00000	
 602137	0.17979	0.32451	0.00000	0.73571	0.73571	5214.00000	7998.00000	0.32451	0.17979	0.00511	0.00573	15.00000	
 602138	0.18308	0.32451	0.00000	0.93171	0.92038	5278.00000	7998.00000	0.32451	0.18308	0.00571	0.00158	13.00000	
 602139	0.18545	0.32430	0.00000	0.90391	0.89474	5324.00000	7994.00000	0.32430	0.18545	0.00772	0.00068	5.00000	
 602140	0.19311	0.32451	0.00000	0.88081	0.87450	5473.00000	7998.00000	0.32451	0.19311	0.00486	0.00171	13.00000	
 602141	0.19460	0.32446	0.00000	0.95530	0.93798	5502.00000	7997.00000	0.32446	0.19460	0.00706	0.00132	12.00000	
 602142	0.19548	0.32456	0.00000	0.96708	0.96129	5519.00000	7999.00000	0.32456	0.19548	0.00549	0.00042	8.00000	
 602143	0.20586	0.32456	0.00000	0.88641	0.81373	5721.00000	7999.00000	0.32456	0.20586	0.00772	0.00216	11.00000	
 602144	0.21080	0.32456	0.00000	0.95834	0.94776	5817.00000	7999.00000	0.32456	0.21080	0.00527	0.00141	10.00000	
 602287	0.15763	0.32404	0.00000	0.91846	0.91846	4783.00000	7989.00000	0.32404	0.15763	0.00549	0.00163	9.00000	
 602288	0.15882	0.32456	0.00000	0.96838	0.96579	4806.00000	7999.00000	0.32456	0.15882	0.00486	0.00259	15.00000	
 602289	0.15943	0.32456	0.00000	0.92874	0.92723	4818.00000	7999.00000	0.32456	0.15943	0.00361	0.00205	13.00000	
 602290	0.16514	0.32461	0.00000	0.94453	0.93046	4929.00000	8000.00000	0.32461	0.16514	0.00818	0.00162	8.00000	
 602291	0.16751	0.32466	0.00000	0.88337	0.86024	4975.00000	8001.00000	0.32466	0.16751	0.00571	0.00099	15.00000	
 602292	0.17141	0.32456	0.00000	0.95862	0.94833	5051.00000	7999.00000	0.32456	0.17141	0.00651	0.00630	9.00000	
 602293	0.17594	0.32441	0.00000	0.85643	0.85643	5139.00000	7996.00000	0.32441	0.17594	0.00808	0.02089	6.00000	
 602294	0.18391	0.32456	0.00000	0.92869	0.90534	5294.00000	7999.00000	0.32456	0.18391	0.00688	0.00113	10.00000	
 602295	0.19044	0.32456	0.00000	0.97389	0.96039	5421.00000	7999.00000	0.32456	0.19044	0.00527	0.00328	17.00000	
 602296	0.19362	0.32456	0.00000	0.82373	0.82373	5483.00000	7999.00000	0.32456	0.19362	0.00372	0.00264	19.00000	
 602297	0.19429	0.32471	0.00000	0.96918	0.96681	5496.00000	8002.00000	0.32471	0.19429	0.00542	0.00246	14.00000	
 602298	0.19846	0.32456	0.00000	0.91711	0.89545	5577.00000	7999.00000	0.32456	0.19846	0.00772	0.00121	6.00000	
 602299	0.21039	0.32451	0.00000	0.92542	0.88308	5809.00000	7998.00000	0.32451	0.21039	0.00639	0.00154	9.00000	
 602460	0.15203	0.32456	0.00000	0.84010	0.81655	4674.00000	7999.00000	0.32456	0.15203	0.00809	0.00295	3.00000	
 602461	0.15388	0.32461	0.00000	0.98536	0.97883	4710.00000	8000.00000	0.32461	0.15388	0.00641	0.00319	12.00000	
 602462	0.16391	0.32466	0.00000	0.86243	0.86243	4905.00000	8001.00000	0.32466	0.16391	0.00511	0.00607	11.00000	
 602463	0.16823	0.32466	0.00000	0.94996	0.93783	4989.00000	8001.00000	0.32466	0.16823	0.00706	0.00111	7.00000	
 602464	0.17368	0.32456	0.00000	0.92977	0.90138	5095.00000	7999.00000	0.32456	0.17368	0.00452	0.00062	16.00000	
 602465	0.17429	0.32461	0.00000	0.98446	0.98345	5107.00000	8000.00000	0.32461	0.17429	0.00404	0.00068	16.00000	
 602466	0.17774	0.32456	0.00000	0.88713	0.87637	5174.00000	7999.00000	0.32456	0.17774	0.00527	0.00415	11.00000	
 602467	0.17820	0.32471	0.00000	0.88713	0.87637	5183.00000	8002.00000	0.32471	0.17820	0.00452	0.00472	13.00000	
 602468	0.18247	0.32461	0.00000	0.74596	0.74596	5266.00000	8000.00000	0.32461	0.18247	0.00452	0.00314	15.00000	
 602469	0.18771	0.32451	0.00000	0.87326	0.84447	5368.00000	7998.00000	0.32451	0.18771	0.00777	0.00860	6.00000	
 602470	0.18879	0.32451	0.00000	0.95464	0.93066	5389.00000	7998.00000	0.32451	0.18879	0.00894	0.00117	10.00000	
 602471	0.19157	0.32482	0.00000	0.95201	0.94754	5443.00000	8004.00000	0.32482	0.19157	0.00639	0.00188	8.00000	
 602472	0.20051	0.32461	0.00000	0.87418	0.83625	5617.00000	8000.00000	0.32461	0.20051	0.00571	0.00472	6.00000	
 602473	0.20339	0.32471	0.00000	0.95702	0.94496	5673.00000	8002.00000	0.32471	0.20339	0.00639	0.01603	10.00000	
 602474	0.21249	0.32456	0.00000	0.97932	0.92342	5850.00000	7999.00000	0.32456	0.21249	0.00372	0.00324	12.00000	
 602644	0.15332	0.32461	0.00000	0.94220	0.94114	4699.00000	8000.00000	0.32461	0.15332	0.00707	0.00140	9.00000	
 602645	0.15506	0.32492	0.00000	0.96669	0.93069	4733.00000	8006.00000	0.32492	0.15506	0.00906	0.00360	10.00000	
 602646	0.15923	0.32471	0.00000	0.94568	0.93233	4814.00000	8002.00000	0.32471	0.15923	0.00372	0.00210	13.00000	
 602647	0.16422	0.32466	0.00000	0.93237	0.91334	4911.00000	8001.00000	0.32466	0.16422	0.00542	0.00322	11.00000	
 602648	0.16458	0.32461	0.00000	0.95577	0.93064	4918.00000	8000.00000	0.32461	0.16458	0.00639	0.00233	11.00000	
 602649	0.16581	0.32461	0.00000	0.95118	0.89121	4942.00000	8000.00000	0.32461	0.16581	0.00578	0.00525	7.00000	
