	AreaShape_Center_X	AreaShape_Center_Y	ImageNumber	Intensity_MaxIntensityEdge_Costum	Intensity_UpperQuartileIntensity_Costum	AreaShape_Center_X_Orig	AreaShape_Center_Y_Orig	AreaShape_Center_Y_NoLocalAdjustment	AreaShape_Center_X_NoLocalAdjustment
3653228	0.15429	0.33160	1.00000	0.93316	0.88871	4975.00000	8334.00000	0.33160	0.15429	
3653229	0.15665	0.33166	1.00000	0.70694	0.70694	5021.00000	8334.00000	0.33166	0.15665	
3653230	0.15813	0.33171	1.00000	0.93328	0.90307	5050.00000	8334.00000	0.33171	0.15813	
3653231	0.16202	0.33181	1.00000	0.86330	0.85985	5126.00000	8334.00000	0.33181	0.16202	
3653232	0.16745	0.33197	1.00000	0.93840	0.90202	5232.00000	8334.00000	0.33197	0.16745	
3653233	0.16765	0.33202	1.00000	0.88475	0.85175	5236.00000	8335.00000	0.33202	0.16765	
3653234	0.16801	0.33198	1.00000	0.97603	0.95373	5243.00000	8334.00000	0.33198	0.16801	
3653235	0.16862	0.33200	1.00000	0.96871	0.96871	5255.00000	8334.00000	0.33200	0.16862	
3653236	0.16888	0.33201	1.00000	0.98925	0.97461	5260.00000	8334.00000	0.33201	0.16888	
3653237	0.17236	0.33216	1.00000	0.94940	0.92441	5328.00000	8335.00000	0.33216	0.17236	
3653238	0.17456	0.33211	1.00000	0.80361	0.79606	5371.00000	8333.00000	0.33211	0.17456	
3653239	0.17507	0.33218	1.00000	0.79187	0.79040	5381.00000	8334.00000	0.33218	0.17507	
3653240	0.17820	0.33222	1.00000	0.84972	0.84972	5442.00000	8333.00000	0.33222	0.17820	
3653241	0.17984	0.33226	1.00000	0.94267	0.89609	5474.00000	8333.00000	0.33226	0.17984	
3653242	0.18030	0.33222	1.00000	0.94033	0.91403	5483.00000	8332.00000	0.33222	0.18030	
3653243	0.18096	0.33224	1.00000	0.96705	0.89875	5496.00000	8332.00000	0.33224	0.18096	
3653244	0.18511	0.33251	1.00000	0.96396	0.93489	5577.00000	8335.00000	0.33251	0.18511	
3653245	0.18531	0.33242	1.00000	0.94925	0.90065	5581.00000	8333.00000	0.33242	0.18531	
3653246	0.18547	0.33247	1.00000	0.83488	0.83488	5584.00000	8334.00000	0.33247	0.18547	
3653247	0.18808	0.33249	1.00000	0.89144	0.88588	5635.00000	8333.00000	0.33249	0.18808	
3653248	0.18987	0.33260	1.00000	0.89690	0.89626	5670.00000	8334.00000	0.33260	0.18987	
3653249	0.19115	0.33258	1.00000	0.94704	0.90563	5695.00000	8333.00000	0.33258	0.19115	
3653250	0.19197	0.33260	1.00000	0.90456	0.89339	5711.00000	8333.00000	0.33260	0.19197	
3653251	0.19790	0.33282	1.00000	0.92017	0.88338	5827.00000	8334.00000	0.33282	0.19790	
3653252	0.19831	0.33283	1.00000	0.97599	0.97357	5835.00000	8334.00000	0.33283	0.19831	
3653253	0.20333	0.33297	1.00000	1.00000	0.98580	5933.00000	8334.00000	0.33297	0.20333	
3653254	0.21132	0.33320	1.00000	0.91219	0.86389	6089.00000	8334.00000	0.33320	0.21132	
3653505	0.14620	0.33147	1.00000	0.99120	0.99041	4817.00000	8336.00000	0.33147	0.14620	
3653506	0.14635	0.33148	1.00000	0.99179	0.98536	4820.00000	8336.00000	0.33148	0.14635	
3653507	0.14671	0.33144	1.00000	0.94769	0.93592	4827.00000	8335.00000	0.33144	0.14671	
3653508	0.14932	0.33156	1.00000	0.95776	0.92789	4878.00000	8336.00000	0.33156	0.14932	
3653509	0.15240	0.33160	1.00000	0.92437	0.90981	4938.00000	8335.00000	0.33160	0.15240	
3653510	0.15296	0.33161	1.00000	0.82305	0.82305	4949.00000	8335.00000	0.33161	0.15296	
3653511	0.15414	0.33164	1.00000	0.92261	0.91191	4972.00000	8335.00000	0.33164	0.15414	
3653512	0.15736	0.33168	1.00000	0.97744	0.95761	5035.00000	8334.00000	0.33168	0.15736	
3653513	0.16089	0.33183	1.00000	0.87366	0.87314	5104.00000	8335.00000	0.33183	0.16089	
3653514	0.16207	0.33187	1.00000	0.82808	0.82808	5127.00000	8335.00000	0.33187	0.16207	
3653515	0.16350	0.33191	1.00000	0.97344	0.94896	5155.00000	8335.00000	0.33191	0.16350	
3653516	0.16821	0.33209	1.00000	0.98864	0.95801	5247.00000	8336.00000	0.33209	0.16821	
3653517	0.16842	0.33199	1.00000	0.96546	0.96076	5251.00000	8334.00000	0.33199	0.16842	
3653518	0.16908	0.33206	1.00000	0.98808	0.97781	5264.00000	8335.00000	0.33206	0.16908	
3653519	0.17216	0.33210	1.00000	0.96041	0.93182	5324.00000	8334.00000	0.33210	0.17216	
3653520	0.17472	0.33217	1.00000	0.83607	0.78477	5374.00000	8334.00000	0.33217	0.17472	
3653521	0.17932	0.33230	1.00000	0.79251	0.79251	5464.00000	8334.00000	0.33230	0.17932	
3653522	0.18045	0.33238	1.00000	0.94528	0.93731	5486.00000	8335.00000	0.33238	0.18045	
3653523	0.18081	0.33239	1.00000	0.92998	0.92551	5493.00000	8335.00000	0.33239	0.18081	
3653524	0.18562	0.33253	1.00000	0.75346	0.75346	5587.00000	8335.00000	0.33253	0.18562	
3653525	0.18577	0.33253	1.00000	0.83754	0.82079	5590.00000	8335.00000	0.33253	0.18577	
3653526	0.18802	0.33260	1.00000	0.85636	0.83916	5634.00000	8335.00000	0.33260	0.18802	
3653527	0.18874	0.33256	1.00000	0.91117	0.87419	5648.00000	8334.00000	0.33256	0.18874	
3653528	0.18894	0.33267	1.00000	0.85046	0.85046	5652.00000	8336.00000	0.33267	0.18894	
3653529	0.18966	0.33269	1.00000	0.89419	0.85712	5666.00000	8336.00000	0.33269	0.18966	
3653530	0.19033	0.33261	1.00000	0.89121	0.87999	5679.00000	8334.00000	0.33261	0.19033	
3653531	0.19273	0.33273	1.00000	0.89487	0.89487	5726.00000	8335.00000	0.33273	0.19273	
3653532	0.19586	0.33276	1.00000	0.96151	0.93849	5787.00000	8334.00000	0.33276	0.19586	
3653533	0.19683	0.33289	1.00000	0.85788	0.86717	5806.00000	8336.00000	0.33289	0.19683	
3653534	0.19724	0.33291	1.00000	0.97986	0.92787	5814.00000	8336.00000	0.33291	0.19724	
3653535	0.19755	0.33281	1.00000	0.62725	0.58908	5820.00000	8334.00000	0.33281	0.19755	
3653536	0.19760	0.33281	1.00000	0.75030	0.75030	5821.00000	8334.00000	0.33281	0.19760	
3653537	0.19811	0.33288	1.00000	0.97453	0.96695	5831.00000	8335.00000	0.33288	0.19811	
3653538	0.19939	0.33286	1.00000	0.97317	0.95610	5856.00000	8334.00000	0.33286	0.19939	
3653539	0.20148	0.33302	1.00000	0.99012	0.95331	5897.00000	8336.00000	0.33302	0.20148	
3653540	0.20195	0.33299	1.00000	0.93447	0.91154	5906.00000	8335.00000	0.33299	0.20195	
3653541	0.20665	0.33317	1.00000	0.78940	0.77579	5998.00000	8336.00000	0.33317	0.20665	
3653542	0.20686	0.33318	1.00000	0.85669	0.81715	6002.00000	8336.00000	0.33318	0.20686	
3653543	0.21090	0.33329	1.00000	0.84934	0.84811	6081.00000	8336.00000	0.33329	0.21090	
3653859	0.14656	0.33148	1.00000	0.95694	0.95694	4824.00000	8336.00000	0.33148	0.14656	
3653860	0.14850	0.33154	1.00000	0.83994	0.83994	4862.00000	8336.00000	0.33154	0.14850	
3653861	0.15209	0.33164	1.00000	0.94535	0.93188	4932.00000	8336.00000	0.33164	0.15209	
3653862	0.15285	0.33171	1.00000	0.91117	0.88848	4947.00000	8337.00000	0.33171	0.15285	
3653863	0.15772	0.33180	1.00000	0.91495	0.91834	5042.00000	8336.00000	0.33180	0.15772	
3653864	0.15833	0.33181	1.00000	0.88457	0.88457	5054.00000	8336.00000	0.33181	0.15833	
3653865	0.15859	0.33182	1.00000	0.89686	0.89455	5059.00000	8336.00000	0.33182	0.15859	
3653866	0.15884	0.33183	1.00000	0.91104	0.88661	5064.00000	8336.00000	0.33183	0.15884	
3653867	0.15895	0.33183	1.00000	0.80880	0.80880	5066.00000	8336.00000	0.33183	0.15895	
3653868	0.16038	0.33187	1.00000	0.93499	0.84346	5094.00000	8336.00000	0.33187	0.16038	
3653869	0.16273	0.33194	1.00000	0.85801	0.85801	5140.00000	8336.00000	0.33194	0.16273	
3653870	0.16325	0.33195	1.00000	0.95751	0.90547	5150.00000	8336.00000	0.33195	0.16325	
3653871	0.16780	0.33208	1.00000	0.76794	0.76794	5239.00000	8336.00000	0.33208	0.16780	
3653872	0.17451	0.33227	1.00000	0.79647	0.79026	5370.00000	8336.00000	0.33227	0.17451	
3653873	0.17487	0.33223	1.00000	0.85809	0.83304	5377.00000	8335.00000	0.33223	0.17487	
3653874	0.17825	0.33237	1.00000	0.88262	0.87852	5443.00000	8336.00000	0.33237	0.17825	
3653875	0.17835	0.33227	1.00000	0.94970	0.92780	5445.00000	8334.00000	0.33227	0.17835	
3653876	0.17881	0.33239	1.00000	0.79700	0.79700	5454.00000	8336.00000	0.33239	0.17881	
3653877	0.17917	0.33240	1.00000	0.93838	0.86473	5461.00000	8336.00000	0.33240	0.17917	
3653878	0.17942	0.33235	1.00000	0.88119	0.87575	5466.00000	8335.00000	0.33235	0.17942	
3653879	0.17973	0.33241	1.00000	0.91841	0.88822	5472.00000	8336.00000	0.33241	0.17973	
3653880	0.17999	0.33237	1.00000	0.95793	0.93272	5477.00000	8335.00000	0.33237	0.17999	
3653881	0.18116	0.33245	1.00000	0.91333	0.90570	5500.00000	8336.00000	0.33245	0.18116	
3653882	0.18531	0.33257	1.00000	0.92630	0.91597	5581.00000	8336.00000	0.33257	0.18531	
3653883	0.18536	0.33257	1.00000	0.88628	0.88628	5582.00000	8336.00000	0.33257	0.18536	
3653884	0.18771	0.33264	1.00000	0.93388	0.89767	5628.00000	8336.00000	0.33264	0.18771	
3653885	0.18843	0.33271	1.00000	0.90308	0.89433	5642.00000	8337.00000	0.33271	0.18843	
3653886	0.18910	0.33268	1.00000	0.83266	0.80900	5655.00000	8336.00000	0.33268	0.18910	
3653887	0.18951	0.33274	1.00000	0.83409	0.80080	5663.00000	8337.00000	0.33274	0.18951	
3653888	0.19089	0.33268	1.00000	0.97120	0.92806	5690.00000	8335.00000	0.33268	0.19089	
3653889	0.19166	0.33275	1.00000	0.95625	0.95192	5705.00000	8336.00000	0.33275	0.19166	
3653890	0.19637	0.33288	1.00000	0.94479	0.91766	5797.00000	8336.00000	0.33288	0.19637	
3653891	0.19662	0.33289	1.00000	0.86021	0.84929	5802.00000	8336.00000	0.33289	0.19662	
3653892	0.19882	0.33295	1.00000	0.90173	0.90108	5845.00000	8336.00000	0.33295	0.19882	
3653893	0.20108	0.33301	1.00000	0.94007	0.94007	5889.00000	8336.00000	0.33301	0.20108	
3653894	0.20502	0.33318	1.00000	0.95519	0.90457	5966.00000	8337.00000	0.33318	0.20502	
3653895	0.20573	0.33314	1.00000	0.86671	0.86671	5980.00000	8336.00000	0.33314	0.20573	
3654175	0.14917	0.33161	1.00000	0.91989	0.91127	4875.00000	8337.00000	0.33161	0.14917	
3654176	0.15188	0.33168	1.00000	0.95166	0.93352	4928.00000	8337.00000	0.33168	0.15188	
3654177	0.15245	0.33165	1.00000	0.91901	0.88302	4939.00000	8336.00000	0.33165	0.15245	
3654178	0.15260	0.33165	1.00000	0.89381	0.86036	4942.00000	8336.00000	0.33165	0.15260	
3654179	0.15316	0.33182	1.00000	0.93337	0.88567	4953.00000	8339.00000	0.33182	0.15316	
3654180	0.15787	0.33185	1.00000	0.91742	0.90161	5045.00000	8337.00000	0.33185	0.15787	
3654181	0.16059	0.33188	1.00000	0.92698	0.92145	5098.00000	8336.00000	0.33188	0.16059	
3654182	0.16099	0.33189	1.00000	0.91466	0.90607	5106.00000	8336.00000	0.33189	0.16099	
3654183	0.16135	0.33195	1.00000	0.94169	0.92389	5113.00000	8337.00000	0.33195	0.16135	
3654184	0.16288	0.33210	1.00000	0.91776	0.91726	5143.00000	8339.00000	0.33210	0.16288	
3654185	0.16335	0.33195	1.00000	0.97248	0.95527	5152.00000	8336.00000	0.33195	0.16335	
3654186	0.16683	0.33216	1.00000	0.85650	0.84918	5220.00000	8338.00000	0.33216	0.16683	
3654187	0.16862	0.33215	1.00000	0.96757	0.96710	5255.00000	8337.00000	0.33215	0.16862	
3654188	0.17185	0.33224	1.00000	0.96964	0.95411	5318.00000	8337.00000	0.33224	0.17185	
3654189	0.17461	0.33227	1.00000	0.85706	0.82062	5372.00000	8336.00000	0.33227	0.17461	
3654190	0.17497	0.33228	1.00000	0.86772	0.85343	5379.00000	8336.00000	0.33228	0.17497	
3654191	0.17809	0.33237	1.00000	0.91464	0.90388	5440.00000	8336.00000	0.33237	0.17809	
3654192	0.17886	0.33254	1.00000	0.75764	0.75764	5455.00000	8339.00000	0.33254	0.17886	
3654193	0.18792	0.33275	1.00000	0.86575	0.80066	5632.00000	8338.00000	0.33275	0.18792	
3654194	0.18869	0.33267	1.00000	0.90462	0.82387	5647.00000	8336.00000	0.33267	0.18869	
3654195	0.19022	0.33276	1.00000	0.89289	0.88992	5677.00000	8337.00000	0.33276	0.19022	
3654196	0.19109	0.33273	1.00000	0.96999	0.95816	5694.00000	8336.00000	0.33273	0.19109	
3654197	0.19140	0.33274	1.00000	0.84450	0.82123	5700.00000	8336.00000	0.33274	0.19140	
3654198	0.19217	0.33276	1.00000	0.83670	0.81669	5715.00000	8336.00000	0.33276	0.19217	
3654199	0.19898	0.33301	1.00000	0.95043	0.94747	5848.00000	8337.00000	0.33301	0.19898	
3654200	0.19938	0.33302	1.00000	0.96588	0.94333	5856.00000	8337.00000	0.33302	0.19938	
3654201	0.20194	0.33314	1.00000	0.89375	0.89375	5906.00000	8338.00000	0.33314	0.20194	
3654202	0.20323	0.33307	1.00000	0.85565	0.85101	5931.00000	8336.00000	0.33307	0.20323	
3654203	0.20481	0.33312	1.00000	0.93935	0.87363	5962.00000	8336.00000	0.33312	0.20481	
3654204	0.20599	0.33325	1.00000	0.94932	0.92897	5985.00000	8338.00000	0.33325	0.20599	
3654463	0.14497	0.33144	1.00000	0.89229	0.87396	4793.00000	8336.00000	0.33144	0.14497	
3654464	0.14727	0.33161	1.00000	0.91076	0.90011	4838.00000	8338.00000	0.33161	0.14727	
3654465	0.14763	0.33156	1.00000	0.95112	0.88859	4845.00000	8337.00000	0.33156	0.14763	
3654466	0.15213	0.33179	1.00000	0.94753	0.94433	4933.00000	8339.00000	0.33179	0.15213	
3654467	0.15306	0.33177	1.00000	0.93052	0.90519	4951.00000	8338.00000	0.33177	0.15306	
3654468	0.15413	0.33185	1.00000	0.92239	0.91240	4972.00000	8339.00000	0.33185	0.15413	
3654469	0.15444	0.33186	1.00000	0.92239	0.91941	4978.00000	8339.00000	0.33186	0.15444	
3654470	0.15464	0.33181	1.00000	0.88655	0.86665	4982.00000	8338.00000	0.33181	0.15464	
3654471	0.15659	0.33192	1.00000	0.86370	0.87597	5020.00000	8339.00000	0.33192	0.15659	
3654472	0.15797	0.33196	1.00000	0.95584	0.93356	5047.00000	8339.00000	0.33196	0.15797	
3654473	0.16068	0.33203	1.00000	0.93133	0.91390	5100.00000	8339.00000	0.33203	0.16068	
3654474	0.16166	0.33196	1.00000	0.95167	0.92214	5119.00000	8337.00000	0.33196	0.16166	
3654475	0.16294	0.33210	1.00000	0.91351	0.90264	5144.00000	8339.00000	0.33210	0.16294	
3654476	0.16677	0.33226	1.00000	0.85351	0.82399	5219.00000	8340.00000	0.33226	0.16677	
3654477	0.17220	0.33236	1.00000	0.97278	0.93801	5325.00000	8339.00000	0.33236	0.17220	
3654478	0.17256	0.33232	1.00000	0.88519	0.86744	5332.00000	8338.00000	0.33232	0.17256	
3654479	0.17415	0.33236	1.00000	0.81414	0.79393	5363.00000	8338.00000	0.33236	0.17415	
3654480	0.17440	0.33237	1.00000	0.78887	0.76744	5368.00000	8338.00000	0.33237	0.17440	
3654481	0.17486	0.33238	1.00000	0.92684	0.82285	5377.00000	8338.00000	0.33238	0.17486	
3654482	0.17973	0.33257	1.00000	0.91560	0.90646	5472.00000	8339.00000	0.33257	0.17973	
3654483	0.18009	0.33253	1.00000	0.94859	0.92212	5479.00000	8338.00000	0.33253	0.18009	
3654484	0.18055	0.33249	1.00000	0.96449	0.95582	5488.00000	8337.00000	0.33249	0.18055	
3654485	0.18500	0.33267	1.00000	0.87207	0.87207	5575.00000	8338.00000	0.33267	0.18500	
3654486	0.18556	0.33263	1.00000	0.91598	0.88992	5586.00000	8337.00000	0.33263	0.18556	
3654487	0.18699	0.33277	1.00000	0.81520	0.79444	5614.00000	8339.00000	0.33277	0.18699	
3654488	0.18746	0.33263	1.00000	0.93205	0.88780	5623.00000	8336.00000	0.33263	0.18746	
3654489	0.18822	0.33276	1.00000	0.93133	0.90542	5638.00000	8338.00000	0.33276	0.18822	
3654490	0.18843	0.33281	1.00000	0.86011	0.83271	5642.00000	8339.00000	0.33281	0.18843	
3654491	0.19043	0.33282	1.00000	0.87313	0.86870	5681.00000	8338.00000	0.33282	0.19043	
3654492	0.19130	0.33284	1.00000	0.75061	0.75061	5698.00000	8338.00000	0.33284	0.19130	
3654493	0.19764	0.33297	1.00000	0.88188	0.84687	5822.00000	8337.00000	0.33297	0.19764	
3654494	0.19780	0.33302	1.00000	0.88428	0.84309	5825.00000	8338.00000	0.33302	0.19780	
3654495	0.19790	0.33308	1.00000	0.87128	0.87128	5827.00000	8339.00000	0.33308	0.19790	
3654496	0.19800	0.33303	1.00000	0.87040	0.86013	5829.00000	8338.00000	0.33303	0.19800	
3654497	0.19907	0.33311	1.00000	0.94961	0.93565	5850.00000	8339.00000	0.33311	0.19907	
3654498	0.19918	0.33311	1.00000	0.95101	0.94180	5852.00000	8339.00000	0.33311	0.19918	
3654499	0.20102	0.33317	1.00000	0.93868	0.92694	5888.00000	8339.00000	0.33317	0.20102	
3654500	0.20317	0.33318	1.00000	0.85564	0.85564	5930.00000	8338.00000	0.33318	0.20317	
3654501	0.20547	0.33329	1.00000	0.88528	0.87198	5975.00000	8339.00000	0.33329	0.20547	
3654502	0.21146	0.33346	1.00000	0.97032	0.96556	6092.00000	8339.00000	0.33346	0.21146	
3654774	0.14702	0.33165	1.00000	0.91341	0.90773	4833.00000	8339.00000	0.33165	0.14702	
3654775	0.14712	0.33165	1.00000	0.88363	0.88363	4835.00000	8339.00000	0.33165	0.14712	
3654776	0.14722	0.33166	1.00000	0.90073	0.90073	4837.00000	8339.00000	0.33166	0.14722	
3654777	0.14783	0.33167	1.00000	0.97804	0.90727	4849.00000	8339.00000	0.33167	0.14783	
3654778	0.15203	0.33179	1.00000	0.94708	0.94708	4931.00000	8339.00000	0.33179	0.15203	
3654779	0.15428	0.33185	1.00000	0.91351	0.91311	4975.00000	8339.00000	0.33185	0.15428	
3654780	0.15500	0.33187	1.00000	0.77100	0.76408	4989.00000	8339.00000	0.33187	0.15500	
3654781	0.15730	0.33194	1.00000	0.99370	0.96838	5034.00000	8339.00000	0.33194	0.15730	
3654782	0.15766	0.33195	1.00000	0.96470	0.95671	5041.00000	8339.00000	0.33195	0.15766	
3654783	0.15812	0.33196	1.00000	0.98852	0.96664	5050.00000	8339.00000	0.33196	0.15812	
3654784	0.16078	0.33209	1.00000	0.92974	0.91218	5102.00000	8340.00000	0.33209	0.16078	
3654785	0.16186	0.33207	1.00000	0.97424	0.95242	5123.00000	8339.00000	0.33207	0.16186	
3654786	0.16304	0.33210	1.00000	0.91201	0.91201	5146.00000	8339.00000	0.33210	0.16304	
3654787	0.16790	0.33219	1.00000	0.91539	0.86152	5241.00000	8338.00000	0.33219	0.16790	
3654788	0.16816	0.33224	1.00000	0.95680	0.95012	5246.00000	8339.00000	0.33224	0.16816	
3654789	0.16877	0.33226	1.00000	0.95974	0.96105	5258.00000	8339.00000	0.33226	0.16877	
3654790	0.16898	0.33227	1.00000	0.97267	0.96032	5262.00000	8339.00000	0.33227	0.16898	
3654791	0.17199	0.33240	1.00000	0.98240	0.94082	5321.00000	8340.00000	0.33240	0.17199	
3654792	0.17230	0.33236	1.00000	0.85612	0.85612	5327.00000	8339.00000	0.33236	0.17230	
3654793	0.17466	0.33243	1.00000	0.84428	0.81675	5373.00000	8339.00000	0.33243	0.17466	
3654794	0.17768	0.33251	1.00000	0.85615	0.85079	5432.00000	8339.00000	0.33251	0.17768	
3654795	0.17783	0.33252	1.00000	0.83875	0.82854	5435.00000	8339.00000	0.33252	0.17783	
3654796	0.17804	0.33252	1.00000	0.93567	0.91951	5439.00000	8339.00000	0.33252	0.17804	
3654797	0.17819	0.33258	1.00000	0.93735	0.90482	5442.00000	8340.00000	0.33258	0.17819	
3654798	0.17829	0.33253	1.00000	0.84827	0.84827	5444.00000	8339.00000	0.33253	0.17829	
3654799	0.17844	0.33258	1.00000	0.95352	0.90970	5447.00000	8340.00000	0.33258	0.17844	
3654800	0.17901	0.33255	1.00000	0.88779	0.82993	5458.00000	8339.00000	0.33255	0.17901	
3654801	0.17942	0.33256	1.00000	0.96561	0.93967	5466.00000	8339.00000	0.33256	0.17942	
3654802	0.18423	0.33280	1.00000	0.88370	0.88037	5560.00000	8341.00000	0.33280	0.18423	
3654803	0.18582	0.33274	1.00000	0.89511	0.88186	5591.00000	8339.00000	0.33274	0.18582	
3654804	0.18832	0.33286	1.00000	0.90526	0.85551	5640.00000	8340.00000	0.33286	0.18832	
3654805	0.18863	0.33282	1.00000	0.92467	0.84765	5646.00000	8339.00000	0.33282	0.18863	
3654806	0.18976	0.33285	1.00000	0.87144	0.85759	5668.00000	8339.00000	0.33285	0.18976	
3654807	0.19078	0.33288	1.00000	0.94158	0.94127	5688.00000	8339.00000	0.33288	0.19078	
3654808	0.19109	0.33294	1.00000	0.97445	0.93018	5694.00000	8340.00000	0.33294	0.19109	
3654809	0.19646	0.33304	1.00000	0.85240	0.82877	5799.00000	8339.00000	0.33304	0.19646	
3654810	0.19749	0.33307	1.00000	0.88051	0.83377	5819.00000	8339.00000	0.33307	0.19749	
3654811	0.19810	0.33308	1.00000	0.83150	0.83150	5831.00000	8339.00000	0.33308	0.19810	
3654812	0.19938	0.33312	1.00000	0.95438	0.95011	5856.00000	8339.00000	0.33312	0.19938	
3654813	0.20158	0.33318	1.00000	0.93431	0.91513	5899.00000	8339.00000	0.33318	0.20158	
3654814	0.20235	0.33320	1.00000	0.97492	0.97401	5914.00000	8339.00000	0.33320	0.20235	
3654815	0.20251	0.33316	1.00000	0.97890	0.97395	5917.00000	8338.00000	0.33316	0.20251	
3654816	0.20506	0.33328	1.00000	0.82149	0.82149	5967.00000	8339.00000	0.33328	0.20506	
3654817	0.20527	0.33329	1.00000	0.84826	0.83388	5971.00000	8339.00000	0.33329	0.20527	
3654818	0.20696	0.33333	1.00000	0.90815	0.88927	6004.00000	8339.00000	0.33333	0.20696	
3654819	0.21115	0.33355	1.00000	0.97566	0.95920	6086.00000	8341.00000	0.33355	0.21115	
3654820	0.21131	0.33346	1.00000	0.97507	0.96596	6089.00000	8339.00000	0.33346	0.21131	
3655089	0.14507	0.33160	1.00000	0.91339	0.89758	4795.00000	8339.00000	0.33160	0.14507	
3655090	0.14681	0.33159	1.00000	0.91981	0.89356	4829.00000	8338.00000	0.33159	0.14681	
3655091	0.14743	0.33166	1.00000	0.94418	0.93856	4841.00000	8339.00000	0.33166	0.14743	
3655092	0.15193	0.33184	1.00000	0.96139	0.94438	4929.00000	8340.00000	0.33184	0.15193	
3655093	0.15275	0.33181	1.00000	0.91120	0.90113	4945.00000	8339.00000	0.33181	0.15275	
3655094	0.15710	0.33198	1.00000	0.99364	0.97903	5030.00000	8340.00000	0.33198	0.15710	
3655095	0.15746	0.33199	1.00000	0.96204	0.94538	5037.00000	8340.00000	0.33199	0.15746	
3655096	0.15786	0.33206	1.00000	0.96767	0.94543	5045.00000	8341.00000	0.33206	0.15786	
3655097	0.15827	0.33207	1.00000	0.98229	0.96492	5053.00000	8341.00000	0.33207	0.15827	
3655098	0.15843	0.33197	1.00000	0.97382	0.93812	5056.00000	8339.00000	0.33197	0.15843	
3655099	0.16048	0.33208	1.00000	0.89057	0.83062	5096.00000	8340.00000	0.33208	0.16048	
3655100	0.16104	0.33204	1.00000	0.91990	0.88480	5107.00000	8339.00000	0.33204	0.16104	
3655101	0.16232	0.33208	1.00000	0.85173	0.85173	5132.00000	8339.00000	0.33208	0.16232	
3655102	0.16237	0.33208	1.00000	0.85604	0.85046	5133.00000	8339.00000	0.33208	0.16237	
3655103	0.16611	0.33229	1.00000	0.94254	0.94254	5206.00000	8341.00000	0.33229	0.16611	
3655104	0.16698	0.33226	1.00000	0.91745	0.87688	5223.00000	8340.00000	0.33226	0.16698	
3655105	0.16841	0.33230	1.00000	0.97524	0.96616	5251.00000	8340.00000	0.33230	0.16841	
3655106	0.17394	0.33246	1.00000	0.89680	0.85814	5359.00000	8340.00000	0.33246	0.17394	
3655107	0.17957	0.33256	1.00000	0.97828	0.95535	5469.00000	8339.00000	0.33256	0.17957	
3655108	0.17983	0.33262	1.00000	0.84708	0.81700	5474.00000	8340.00000	0.33262	0.17983	
3655109	0.18070	0.33260	1.00000	0.84685	0.84685	5491.00000	8339.00000	0.33260	0.18070	
3655110	0.18525	0.33278	1.00000	0.95653	0.92882	5580.00000	8340.00000	0.33278	0.18525	
3655111	0.18658	0.33292	1.00000	0.77593	0.77593	5606.00000	8342.00000	0.33292	0.18658	
3655112	0.18776	0.33290	1.00000	0.83535	0.82961	5629.00000	8341.00000	0.33290	0.18776	
3655113	0.18960	0.33285	1.00000	0.83195	0.81540	5665.00000	8339.00000	0.33285	0.18960	
3655114	0.19145	0.33290	1.00000	0.90060	0.88681	5701.00000	8339.00000	0.33290	0.19145	
3655115	0.19682	0.33305	1.00000	0.89928	0.86155	5806.00000	8339.00000	0.33305	0.19682	
3655116	0.19708	0.33311	1.00000	0.75855	0.74507	5811.00000	8340.00000	0.33311	0.19708	
3655117	0.19820	0.33314	1.00000	0.86373	0.85624	5833.00000	8340.00000	0.33314	0.19820	
3655118	0.19861	0.33315	1.00000	0.93291	0.90462	5841.00000	8340.00000	0.33315	0.19861	
3655119	0.19872	0.33310	1.00000	0.94220	0.92526	5843.00000	8339.00000	0.33310	0.19872	
3655120	0.20122	0.33327	1.00000	0.95519	0.92953	5892.00000	8341.00000	0.33327	0.20122	
3655121	0.20173	0.33324	1.00000	0.98677	0.95774	5902.00000	8340.00000	0.33324	0.20173	
3655122	0.20204	0.33320	1.00000	0.97331	0.92146	5908.00000	8339.00000	0.33320	0.20204	
3655123	0.20567	0.33340	1.00000	0.87460	0.88113	5979.00000	8341.00000	0.33340	0.20567	
3655124	0.20680	0.33333	1.00000	0.91587	0.88168	6001.00000	8339.00000	0.33333	0.20680	
3655400	0.14492	0.33164	1.00000	0.94043	0.91385	4792.00000	8340.00000	0.33164	0.14492	
3655401	0.14660	0.33174	1.00000	0.95514	0.89977	4825.00000	8341.00000	0.33174	0.14660	
3655402	0.14901	0.33176	1.00000	0.87517	0.86220	4872.00000	8340.00000	0.33176	0.14901	
3655403	0.14983	0.33183	1.00000	0.92905	0.92286	4888.00000	8341.00000	0.33183	0.14983	
3655404	0.15234	0.33195	1.00000	0.91735	0.91222	4937.00000	8342.00000	0.33195	0.15234	
3655405	0.15254	0.33181	1.00000	0.90706	0.91077	4941.00000	8339.00000	0.33181	0.15254	
3655406	0.15310	0.33203	1.00000	0.91209	0.90188	4952.00000	8343.00000	0.33203	0.15310	
3655407	0.15372	0.33199	1.00000	0.97635	0.95119	4964.00000	8342.00000	0.33199	0.15372	
3655408	0.16068	0.33219	1.00000	0.83086	0.81245	5100.00000	8342.00000	0.33219	0.16068	
3655409	0.16093	0.33225	1.00000	0.87557	0.85352	5105.00000	8343.00000	0.33225	0.16093	
